8,148580	0,194150	7,963230	7,987933	7,999496	8,007977	8,020986	8,040118	8,066826	8,155031	8,175739	8,183244	8,317950	8,387028	8,625989	0,000000	0,000000	0,000000	0,000000	0,000000
8,315062	0,254601	7,963101	7,972925	8,007031	8,024365	8,149892	8,267091	8,305842	8,319313	8,371105	8,386891	8,464098	8,493698	8,583706	8,626524	8,790347	0,000000	0,000000	0,000000
8,336235	0,211097	7,982892	8,029024	8,043093	8,120243	8,262965	8,272303	8,318823	8,324614	8,331090	8,354291	8,362151	8,369473	8,448847	8,575720	8,615365	8,629117	8,675978	0,000000
8,177379	0,184438	7,984922	7,999948	8,006987	8,016594	8,029621	8,051913	8,079099	8,096516	8,136330	8,149092	8,195141	8,290338	8,348975	8,427107	8,493036	8,532449	0,000000	0,000000
8,348352	0,267834	7,980255	7,989571	8,027544	8,101885	8,255775	8,265094	8,378820	8,415411	8,478622	8,596252	8,641634	8,668333	8,729379	0,000000	0,000000	0,000000	0,000000	0,000000
8,348986	0,304401	7,963620	7,983992	8,010041	8,019997	8,040768	8,127183	8,145341	8,176845	8,211391	8,361880	8,530751	8,538573	8,556471	8,646135	8,669721	8,685464	8,792767	8,820805
8,113228	0,183803	7,982654	8,011575	8,033930	8,051829	8,057930	8,081670	8,131822	8,554413	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,248723	0,236668	7,964897	7,979708	7,993806	8,007186	8,028644	8,045929	8,088580	8,112178	8,147924	8,272137	8,308480	8,330865	8,388202	8,479531	8,537037	8,580684	8,593799	8,617427
8,242808	0,221975	7,963673	7,969094	7,980999	8,017710	8,063775	8,123974	8,169495	8,218968	8,250306	8,379590	8,424866	8,470916	8,492245	8,542807	8,573704	0,000000	0,000000	0,000000
8,158608	0,177207	7,965246	7,970137	7,976478	8,028514	8,034621	8,064242	8,090782	8,104136	8,132825	8,153419	8,161378	8,201296	8,214326	8,462819	8,485507	8,491996	0,000000	0,000000
