8,334032	0,313173	7,948867	7,964008	7,971307	7,980547	7,989406	7,994086	8,004326	8,008439	8,015609	8,022336	8,031184	8,042916	8,051728	8,061528	8,066396	8,076134	8,084889	8,090723	8,099162	8,105322	8,144466	8,153470	8,164885	8,174248	8,188041	8,226594	8,237319	8,254836	8,268470	8,355808	8,368038	8,378533	8,391175	8,438515	8,492047	8,536697	8,583804	8,620159	8,643288	8,700472	8,722024	8,738483	8,750354	8,756652	8,764222	8,769033	8,777336	8,798261	8,818857	8,831143	8,837080	8,876418	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,373428	0,288088	7,952169	7,957487	7,962995	7,970920	7,978305	7,991089	8,001707	8,015804	8,025906	8,039174	8,048988	8,053724	8,061382	8,067467	8,088050	8,105471	8,115379	8,127340	8,134736	8,208924	8,230744	8,241828	8,257697	8,281747	8,301268	8,329137	8,335238	8,349986	8,367174	8,396837	8,407617	8,417699	8,426143	8,433574	8,446321	8,452605	8,459636	8,500025	8,510319	8,570962	8,589084	8,595490	8,627411	8,639961	8,678358	8,690126	8,696471	8,707465	8,716818	8,744072	8,755926	8,765452	8,773408	8,790674	8,799323	8,812855	8,819963	8,832378
8,365880	0,274767	7,953842	7,971920	7,979647	7,987326	8,003037	8,012271	8,019026	8,028674	8,044581	8,052255	8,070212	8,080641	8,084189	8,094396	8,103878	8,113930	8,171608	8,186838	8,195672	8,203327	8,255305	8,263681	8,269132	8,284107	8,294506	8,312359	8,332379	8,341459	8,356994	8,366503	8,385325	8,422969	8,448191	8,477734	8,485698	8,511929	8,553432	8,564811	8,572924	8,585618	8,596370	8,612764	8,616546	8,629515	8,637787	8,651860	8,660474	8,667784	8,732979	8,778944	8,796355	8,805875	8,815713	8,824234	8,853888	0,000000	0,000000	0,000000
8,344491	0,300532	7,953779	7,961165	7,969382	7,974945	7,984853	7,996733	8,008692	8,014725	8,024588	8,035433	8,054194	8,061542	8,075577	8,088318	8,104026	8,112455	8,117463	8,138018	8,156165	8,167894	8,187864	8,219355	8,226470	8,257227	8,268977	8,294053	8,309307	8,356561	8,372541	8,394301	8,400971	8,420770	8,438956	8,460350	8,472116	8,578022	8,631105	8,645115	8,670439	8,686367	8,711542	8,751454	8,767698	8,775718	8,785944	8,809206	8,818236	8,823917	8,831712	8,858317	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,340776	0,276979	7,951572	7,962416	7,967912	7,974126	7,985290	7,996744	8,008231	8,017381	8,029475	8,046943	8,061940	8,074580	8,091520	8,097250	8,106556	8,121888	8,144479	8,189536	8,202445	8,208831	8,218077	8,240776	8,255348	8,269344	8,282725	8,297728	8,305811	8,372145	8,384065	8,471647	8,525053	8,537524	8,544086	8,567799	8,581263	8,598223	8,613999	8,628142	8,634357	8,644362	8,673775	8,680491	8,697544	8,703628	8,711784	8,732315	8,739763	8,748067	8,799086	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,349856	0,277790	7,944154	7,955024	7,962484	7,976260	7,981318	7,989650	7,998142	8,013474	8,038138	8,058953	8,072741	8,080144	8,112453	8,124474	8,135385	8,154310	8,172404	8,182528	8,194847	8,212957	8,222265	8,228571	8,234753	8,254552	8,263210	8,291678	8,300626	8,329890	8,337173	8,358130	8,366825	8,392783	8,404247	8,418817	8,432471	8,445738	8,458007	8,468030	8,504209	8,540619	8,559139	8,630214	8,648021	8,662903	8,669073	8,717771	8,738788	8,759755	8,775216	8,785277	8,806810	8,823809	8,840786	8,862215	0,000000	0,000000	0,000000	0,000000
8,313020	0,270631	7,937097	7,946163	7,955011	7,974767	7,981937	7,993850	8,001773	8,020795	8,033007	8,048348	8,056820	8,070874	8,080790	8,087775	8,100710	8,107583	8,128902	8,157111	8,163049	8,173146	8,186366	8,195677	8,224961	8,232560	8,242227	8,267708	8,280958	8,295856	8,333457	8,340597	8,370369	8,386099	8,391045	8,424919	8,499931	8,507337	8,527579	8,534166	8,541537	8,580959	8,644478	8,666427	8,689438	8,700089	8,704315	8,725322	8,764423	8,770940	8,788337	8,813414	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,336102	0,296279	7,942520	7,950547	7,958121	7,971391	7,982923	7,988834	7,999231	8,004315	8,016978	8,026824	8,034758	8,049239	8,059693	8,090704	8,110115	8,147907	8,164275	8,172313	8,185023	8,190816	8,208110	8,215511	8,235644	8,247751	8,277276	8,294522	8,363437	8,419535	8,438669	8,463956	8,516752	8,529181	8,540697	8,586908	8,603426	8,614622	8,632375	8,659740	8,683070	8,713355	8,730384	8,759436	8,776261	8,789219	8,794879	8,813501	8,842032	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,326080	0,277140	7,943275	7,956568	7,974386	7,984375	7,991465	7,999061	8,017146	8,030064	8,035714	8,043175	8,049877	8,063545	8,074451	8,079467	8,092646	8,106556	8,114612	8,128117	8,162362	8,182357	8,186906	8,198610	8,204237	8,245387	8,318641	8,343063	8,358418	8,375175	8,393573	8,421894	8,435538	8,453142	8,467272	8,501147	8,507451	8,532072	8,538997	8,566636	8,574375	8,620763	8,646581	8,674822	8,682558	8,738728	8,761310	8,778151	8,783139	8,800011	8,840104	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,369426	0,302972	7,936705	7,951491	7,961551	7,968486	7,983342	8,000720	8,009533	8,023188	8,039179	8,044484	8,051203	8,060572	8,075055	8,090307	8,098629	8,108126	8,114912	8,125210	8,148231	8,161340	8,213578	8,261561	8,270121	8,281725	8,297559	8,309706	8,340167	8,345513	8,359048	8,381912	8,392386	8,435202	8,452775	8,561100	8,570905	8,592682	8,608668	8,634414	8,648694	8,665682	8,683885	8,690264	8,707539	8,722366	8,747523	8,757852	8,772450	8,794645	8,803907	8,811568	8,819947	8,833519	8,858429	0,000000	0,000000	0,000000	0,000000	0,000000
