8,267466	0,229842	7,968372	7,973131	7,981841	7,987517	7,996421	8,005502	8,025901	8,064845	8,081246	8,186196	8,220966	8,227034	8,270457	8,298588	8,308367	8,328366	8,404089	8,425745	8,433496	8,445845	8,454548	8,467532	8,484613	8,493069	8,601897	8,818535
8,239711	0,284937	7,957232	7,972142	7,983227	8,002809	8,014208	8,021156	8,038316	8,051836	8,170802	8,413044	8,504288	8,517212	8,615401	8,647063	8,686923	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,249389	0,268520	7,953428	7,964449	7,979901	7,998013	8,013941	8,036055	8,124795	8,206204	8,223414	8,431702	8,462385	8,482455	8,513903	8,573886	8,776305	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,268896	0,314373	7,970934	7,979957	7,993114	8,002598	8,033854	8,042816	8,048108	8,052496	8,068305	8,111741	8,278946	8,336718	8,370766	8,520515	8,556314	8,755252	8,845054	8,872640	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,255616	0,213932	7,981831	7,987243	8,017933	8,086460	8,237388	8,269608	8,356007	8,369235	8,414545	8,480814	8,610707	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,357526	0,252562	7,980795	7,988873	8,053286	8,203113	8,215916	8,271730	8,313842	8,343492	8,425452	8,449350	8,459072	8,481441	8,599105	8,775407	8,802015	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,326418	0,304747	7,960337	7,969998	7,990921	7,999330	8,035834	8,069557	8,077743	8,082944	8,126677	8,195299	8,366313	8,393765	8,525930	8,542003	8,572624	8,643501	8,694349	8,736593	8,756712	8,787926	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,213160	0,301790	7,973340	7,980152	7,986747	7,998432	8,008649	8,020901	8,041018	8,091992	8,157454	8,172461	8,217811	8,232429	8,753870	8,770389	8,791763	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,222323	0,300862	7,974256	7,987625	7,997567	8,010940	8,018749	8,025900	8,032317	8,041631	8,061209	8,076810	8,181652	8,263647	8,317020	8,396671	8,753083	8,795771	8,844647	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,278098	0,310943	7,958111	7,971946	7,979497	8,001817	8,013571	8,021735	8,097542	8,357611	8,394822	8,424986	8,452413	8,650295	8,741730	8,827288	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
