8,215334	0,156867	7,979776	7,997172	8,145467	8,188482	8,246602	8,251587	8,303457	8,403103	8,422357	0,000000	0,000000
8,244980	NaN	8,244980	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,266403	0,248823	7,975929	8,014354	8,195314	8,234197	8,254525	8,572221	8,618279	0,000000	0,000000	0,000000	0,000000
8,378693	0,322569	8,065088	8,361456	8,709535	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,327413	0,284195	8,015420	8,061555	8,093382	8,235556	8,256187	8,569792	8,662268	8,725145	0,000000	0,000000	0,000000
8,291728	0,005073	8,288140	8,295315	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,168663	0,193961	7,970182	8,009140	8,014358	8,059634	8,090124	8,107124	8,184226	8,276920	8,407247	8,567674	0,000000
8,275420	0,260046	8,014802	8,037532	8,089269	8,174869	8,205079	8,274418	8,296950	8,598913	8,786944	0,000000	0,000000
8,234960	0,275216	7,973287	7,979974	7,991985	8,005865	8,030804	8,090043	8,246144	8,485461	8,579427	8,584032	8,617533
8,358503	0,227590	7,973172	8,054419	8,304687	8,311035	8,361674	8,478099	8,523633	8,597805	8,622004	0,000000	0,000000
