8,370078	0,259074	8,005775	8,018510	8,344904	8,501749	8,519046	8,589105	8,611458	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,154692	0,187750	7,977404	7,990483	8,003586	8,032145	8,067688	8,081705	8,114479	8,122287	8,164683	8,286612	8,439338	8,575897	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,182620	0,183276	7,980356	7,991439	8,005334	8,015577	8,041348	8,055513	8,095526	8,121913	8,127415	8,143174	8,167525	8,232021	8,311809	8,322641	8,409689	8,528223	8,555039	0,000000	0,000000	0,000000	0,000000	0,000000
8,186082	0,261889	7,971196	7,978854	7,992291	7,996798	8,002442	8,021328	8,061216	8,074641	8,090881	8,096630	8,145790	8,461653	8,546395	8,624638	8,726483	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,245342	0,277893	7,961013	7,968455	7,975492	7,981698	7,995208	8,004589	8,025235	8,055108	8,201345	8,208748	8,352041	8,379102	8,549726	8,557211	8,565001	8,675511	8,715338	0,000000	0,000000	0,000000	0,000000	0,000000
8,261079	0,240071	7,989327	7,997983	8,027548	8,042798	8,084534	8,095493	8,214260	8,317934	8,406606	8,447051	8,559654	8,593199	8,617635	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,254521	0,242860	7,962429	7,969709	7,993260	8,003274	8,015032	8,035535	8,050856	8,127505	8,163437	8,170628	8,179469	8,203958	8,215152	8,268252	8,384403	8,389818	8,411134	8,459261	8,542646	8,629697	8,646328	8,777673
8,270930	0,253803	7,962803	7,973221	7,982907	8,003109	8,012470	8,025039	8,040406	8,078332	8,140429	8,172663	8,185582	8,315342	8,396309	8,459537	8,490551	8,496985	8,509128	8,526105	8,563990	8,614220	8,740405	0,000000
8,326641	0,314560	7,974225	7,982553	7,992393	8,022073	8,084084	8,101390	8,115732	8,332706	8,568290	8,642290	8,667180	8,682690	8,697721	8,709641	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,128634	0,209675	7,963511	7,977120	7,987784	7,994393	8,004889	8,014485	8,029126	8,036912	8,043053	8,054140	8,111026	8,179805	8,414291	8,481744	8,637226	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
