8,419562	0,036529	8,366887	8,374264	8,386691	8,394996	8,410580	8,420958	8,435398	8,438389	8,446979	8,457734	8,482302	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,430517	0,045946	8,367068	8,380753	8,389632	8,395647	8,402871	8,410660	8,424935	8,432859	8,440093	8,458310	8,486942	8,498352	8,508603	0,000000	0,000000	0,000000	0,000000	0,000000
8,411165	0,034683	8,350475	8,367291	8,377987	8,388351	8,396272	8,402697	8,410381	8,419038	8,430621	8,438760	8,447291	8,454878	8,461098	0,000000	0,000000	0,000000	0,000000	0,000000
8,431562	0,086139	8,357470	8,370133	8,378528	8,384077	8,397514	8,408337	8,417357	8,422662	8,437803	8,453446	8,467921	8,683492	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426662	0,059234	8,363842	8,372668	8,378848	8,391324	8,404102	8,409366	8,419127	8,427480	8,445314	8,456769	8,468464	8,582645	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,408603	0,039885	8,353940	8,360547	8,372488	8,386445	8,395244	8,402041	8,422945	8,431912	8,438477	8,449105	8,481489	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,595382	0,304590	8,358338	8,364813	8,375087	8,384755	8,402226	8,413265	8,427050	8,439895	8,448336	8,463092	8,692224	8,728568	9,106596	9,139758	9,186728	0,000000	0,000000	0,000000
8,399545	0,029650	8,359240	8,365488	8,380541	8,388981	8,398117	8,402559	8,421478	8,434728	8,444775	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,411179	0,034970	8,360534	8,371793	8,384050	8,392674	8,399370	8,408679	8,414461	8,424683	8,440840	8,447833	8,478053	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,410573	0,046104	8,358386	8,365319	8,371727	8,383333	8,392112	8,407736	8,416748	8,423345	8,432839	8,444469	8,520294	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,415323	0,058768	8,357582	8,364158	8,371801	8,379281	8,386328	8,396922	8,408171	8,420459	8,430437	8,438553	8,456306	8,573880	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414278	0,042662	8,365036	8,368922	8,375587	8,382323	8,390577	8,399185	8,411055	8,422923	8,435080	8,449137	8,473912	8,497595	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,444407	0,069685	8,344757	8,370191	8,379666	8,392546	8,398975	8,405312	8,416755	8,427881	8,439532	8,448772	8,457494	8,468718	8,480328	8,510964	8,573822	8,594800	0,000000	0,000000
8,427291	0,049004	8,367507	8,375626	8,384888	8,394446	8,403970	8,413487	8,419671	8,433344	8,451380	8,462130	8,490298	8,530744	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,453923	0,097113	8,353376	8,360219	8,368027	8,378745	8,389913	8,401147	8,406997	8,419150	8,426270	8,444252	8,458483	8,464912	8,493485	8,608318	8,641010	8,648460	0,000000	0,000000
8,429645	0,060085	8,360713	8,371059	8,379523	8,389931	8,401469	8,409684	8,423543	8,436629	8,447275	8,458714	8,513489	8,563714	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447976	0,063595	8,360280	8,378164	8,389938	8,400859	8,428653	8,439026	8,451106	8,457753	8,467260	8,496789	8,530725	8,575154	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,419351	0,037171	8,364948	8,377461	8,384073	8,390237	8,399464	8,407479	8,423969	8,441881	8,446476	8,454351	8,466318	8,475563	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,418319	0,042358	8,354735	8,366271	8,372406	8,380289	8,399096	8,405492	8,413872	8,420648	8,428189	8,434938	8,447890	8,461415	8,473428	8,497797	0,000000	0,000000	0,000000	0,000000
