50	2.01	1.4	-0.029999999	0.14
0	0	0	0	0
1	0.079999998	0.30000001	0.43000001	0.030000001
10	0.98000002	1.2	0.56999999	0.12
100	1.13	1.3	0.41	0.13
40	2.0899999	1.4	-0.029999999	0.14
80	1.63	1.5	0.43000001	0.15000001
20	1.87	1.7	0.54000002	0.17
30	1.95	1.6	0.25999999	0.16
60	1.45	1.4	0.31	0.14
150	0.94	1	0.16	0.1
120	1.0700001	1.1	0.14	0.11
200	0.68000001	1	0.44999999	0.1
300	0.30000001	0.69999999	0.51999998	0.07
250	0.44999999	0.80000001	0.27000001	0.079999998
