8,321036	0,007762	8,315547	8,326524	0,000000	0,000000	0,000000
8,330720	0,007146	8,323705	8,330464	8,337990	0,000000	0,000000
8,452382	0,289920	8,311057	8,318302	8,323964	8,337876	8,970708
8,339525	0,019878	8,316152	8,327403	8,338867	8,346799	8,368404
8,343079	0,015912	8,331828	8,354331	0,000000	0,000000	0,000000
8,322564	0,011403	8,310153	8,318019	8,325055	8,337027	0,000000
8,338170	0,016381	8,324096	8,334262	8,356151	0,000000	0,000000
8,322349	0,008279	8,316495	8,328203	0,000000	0,000000	0,000000
8,319784	0,007158	8,312534	8,319969	8,326847	0,000000	0,000000
8,346081	0,027290	8,318470	8,330847	8,354815	8,380191	0,000000
