8,348373	0,017913	8,328410	8,337019	8,344858	8,357509	8,374070	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,362811	0,044636	8,289230	8,340240	8,357166	8,364895	8,371061	8,379020	8,438068	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,395156	0,085316	8,255482	8,348772	8,361408	8,370421	8,381300	8,423410	8,504384	8,516070	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,371270	0,029207	8,322956	8,338695	8,351256	8,359826	8,368798	8,374102	8,382282	8,394291	8,405418	8,415079	0,000000	0,000000	0,000000	0,000000
8,362489	0,034000	8,314518	8,327877	8,336889	8,349174	8,359062	8,373208	8,385878	8,400195	8,415602	0,000000	0,000000	0,000000	0,000000	0,000000
8,358531	0,026522	8,321851	8,340253	8,353007	8,360011	8,382373	8,393693	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,445711	0,172117	8,246458	8,317428	8,329352	8,343334	8,357699	8,370901	8,386704	8,499314	8,553390	8,731016	8,767228	0,000000	0,000000	0,000000
8,364844	0,033460	8,323791	8,334148	8,341663	8,354238	8,364431	8,377386	8,407095	8,416003	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,352690	0,017357	8,333086	8,347675	8,355222	8,374778	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,298054	0,260747	7,552706	8,234061	8,315868	8,332527	8,337666	8,356203	8,365511	8,377712	8,396378	8,443348	8,566610	0,000000	0,000000	0,000000
8,332712	0,061710	8,239143	8,312577	8,350092	8,357096	8,404652	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,381638	0,041345	8,338421	8,351897	8,369777	8,376560	8,398412	8,454761	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,342268	0,021565	8,315350	8,334588	8,357012	8,362124	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,448972	0,090745	8,359378	8,375102	8,396465	8,413268	8,452218	8,550558	8,595812	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,374974	0,030311	8,330265	8,349132	8,358790	8,377798	8,391632	8,404311	8,412890	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,402168	0,057895	8,330368	8,347635	8,367233	8,380424	8,406759	8,417967	8,474908	8,492048	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,358227	0,020749	8,332275	8,351248	8,371006	8,378379	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,355789	0,031871	8,318573	8,324233	8,333597	8,341048	8,349535	8,361170	8,368189	8,389123	8,416635	0,000000	0,000000	0,000000	0,000000	0,000000
8,379288	NaN	8,379288	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,409473	0,054141	8,350760	8,420233	8,457427	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,354478	0,027513	8,329723	8,349612	8,384099	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,357302	0,028774	8,331924	8,351419	8,388562	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,399782	NaN	8,399782	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,362058	0,020592	8,338716	8,354199	8,368207	8,387111	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,376977	0,065432	8,283714	8,327901	8,355421	8,369105	8,381479	8,455798	8,465418	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,380140	0,030595	8,344087	8,369138	8,391826	8,415507	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,387830	0,011528	8,379679	8,395982	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,354720	0,024978	8,328594	8,335063	8,351194	8,369416	8,389335	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
