8,422773	0,009960	8,415730	8,429816	0,000000	0,000000	0,000000	0,000000
8,442707	0,035837	8,417367	8,468048	0,000000	0,000000	0,000000	0,000000
8,420225	0,013920	8,405481	8,411446	8,429728	8,434246	0,000000	0,000000
8,417322	0,012147	8,408733	8,425911	0,000000	0,000000	0,000000	0,000000
8,495481	0,154620	8,405999	8,413363	8,423835	8,429744	8,495706	8,804241
8,440622	0,027936	8,408568	8,426580	8,437368	8,447012	8,483582	0,000000
8,441837	0,029618	8,413626	8,424354	8,449091	8,480276	0,000000	0,000000
8,439364	0,033865	8,402927	8,445290	8,469875	0,000000	0,000000	0,000000
8,422334	0,014078	8,408343	8,414106	8,426956	8,439933	0,000000	0,000000
8,451098	0,038533	8,414622	8,426134	8,431146	8,480060	8,503525	0,000000
