8,447306	0,027479	8,415564	8,426255	8,447818	8,463380	8,483514
8,441442	0,029886	8,419227	8,429678	8,475420	0,000000	0,000000
8,416755	0,011556	8,405635	8,415928	8,428701	0,000000	0,000000
8,421898	0,010371	8,414564	8,429231	0,000000	0,000000	0,000000
8,475893	0,063997	8,418296	8,431411	8,457467	8,494396	8,577896
8,429684	0,017614	8,410003	8,417038	8,427039	8,441030	8,453307
8,435925	0,026564	8,414374	8,422328	8,432884	8,474114	0,000000
8,422403	0,007842	8,414110	8,423401	8,429699	0,000000	0,000000
8,425727	0,008205	8,416879	8,421330	8,429464	8,435234	0,000000
8,421330	0,010128	8,409423	8,418951	8,423077	8,433871	0,000000
