8,435517	NaN	8,435517	0,000000	0,000000	0,000000	0,000000
8,369416	NaN	8,369416	0,000000	0,000000	0,000000	0,000000
8,381964	0,013938	8,372108	8,391819	0,000000	0,000000	0,000000
8,374094	NaN	8,374094	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,486795	0,098590	8,415515	8,437450	8,446441	8,475689	8,658878
8,388251	NaN	8,388251	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,438757	NaN	8,438757	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
