8,431369	0,044297	8,400047	8,462692	0,000000	0,000000
8,429012	0,028092	8,409148	8,448876	0,000000	0,000000
8,435704	NaN	8,435704	0,000000	0,000000	0,000000
8,431679	NaN	8,431679	0,000000	0,000000	0,000000
8,440914	NaN	8,440914	0,000000	0,000000	0,000000
8,433479	0,011620	8,425262	8,441695	0,000000	0,000000
8,417545	0,008311	8,408746	8,418629	8,425261	0,000000
8,434597	0,011025	8,420998	8,430677	8,441022	8,445692
8,424550	0,015326	8,413713	8,435387	0,000000	0,000000
8,434255	NaN	8,434255	0,000000	0,000000	0,000000
