8,431863	NaN	8,431863	0,000000	0,000000	0,000000
8,473497	0,084603	8,415426	8,422041	8,459506	8,597017
8,416320	NaN	8,416320	0,000000	0,000000	0,000000
8,690047	NaN	8,690047	0,000000	0,000000	0,000000
8,436115	0,024463	8,416749	8,423495	8,432750	8,471466
8,417166	0,005767	8,413088	8,421243	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,415245	NaN	8,415245	0,000000	0,000000	0,000000
8,440630	0,021792	8,415114	8,431694	8,450780	8,464934
8,424962	0,007068	8,418024	8,424708	8,432153	0,000000
