8,391052	0,026101	8,370512	8,382221	8,420422	0,000000	0,000000
8,380863	NaN	8,380863	0,000000	0,000000	0,000000	0,000000
8,374314	0,007786	8,368808	8,379819	0,000000	0,000000	0,000000
8,418817	0,047065	8,367210	8,378831	8,414981	8,462667	8,470398
8,373451	0,004746	8,370095	8,376806	0,000000	0,000000	0,000000
8,455564	0,125577	8,378624	8,387593	8,600476	0,000000	0,000000
8,448456	NaN	8,448456	0,000000	0,000000	0,000000	0,000000
8,420109	0,051751	8,363591	8,403049	8,426548	8,487249	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414426	NaN	8,414426	0,000000	0,000000	0,000000	0,000000
