8,425600	0,048369	8,372398	8,405326	8,439122	8,485554	0,000000	0,000000
8,375434	0,024540	8,337773	8,370975	8,375216	8,390500	8,402704	0,000000
8,385248	0,023207	8,353163	8,366868	8,378711	8,393405	8,406265	8,413078
8,427508	0,083748	8,368289	8,486727	0,000000	0,000000	0,000000	0,000000
8,377979	0,035263	8,353044	8,402913	0,000000	0,000000	0,000000	0,000000
8,366280	0,005993	8,360182	8,366497	8,372162	0,000000	0,000000	0,000000
8,367323	NaN	8,367323	0,000000	0,000000	0,000000	0,000000	0,000000
8,360792	0,011281	8,348600	8,355025	8,365376	8,374167	0,000000	0,000000
8,361555	0,014427	8,344862	8,354143	8,358242	8,367773	8,382754	0,000000
8,367594	0,005060	8,364016	8,371172	0,000000	0,000000	0,000000	0,000000
