8,344763	NaN	8,344763	0,000000
NaN	-0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000
8,395873	0,023217	8,379456	8,412289
NaN	-0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000
8,378352	NaN	8,378352	0,000000
8,361628	0,021352	8,346529	8,376726
8,405433	0,036102	8,379905	8,430961
