8,475890	0,074184	8,407024	8,466205	8,554440	0,000000
8,411911	0,082188	8,353036	8,364144	8,398783	8,531679
8,380981	0,020038	8,360311	8,374750	8,380708	8,408155
8,349883	NaN	8,349883	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,371650	0,007469	8,366368	8,376931	0,000000	0,000000
8,378926	0,023339	8,357549	8,366271	8,381142	8,410740
8,393991	0,025066	8,376266	8,411715	0,000000	0,000000
8,351376	NaN	8,351376	0,000000	0,000000	0,000000
8,374516	0,006690	8,369785	8,379246	0,000000	0,000000
