8,393004	0,044098	8,342386	8,350377	8,358186	8,364102	8,382484	8,393225	8,398703	8,409119	8,458849	8,472607
8,382669	0,033754	8,344272	8,351882	8,357436	8,364437	8,371211	8,382832	8,406567	8,429841	8,435542	0,000000
8,377281	0,025217	8,347655	8,357776	8,368668	8,377509	8,396214	8,415862	0,000000	0,000000	0,000000	0,000000
8,393767	0,040869	8,360162	8,374349	8,387884	8,452673	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,360513	0,014951	8,344843	8,352131	8,366812	8,378265	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,387502	0,039881	8,354831	8,361436	8,372120	8,379429	8,393054	8,464139	0,000000	0,000000	0,000000	0,000000
8,402821	0,085193	8,343277	8,355759	8,366104	8,398152	8,550811	0,000000	0,000000	0,000000	0,000000	0,000000
8,426024	0,112886	8,346683	8,354429	8,363072	8,372920	8,398569	8,416525	8,468540	8,687457	0,000000	0,000000
8,375940	0,023931	8,347049	8,355912	8,368262	8,376898	8,400598	8,406920	0,000000	0,000000	0,000000	0,000000
8,388619	0,044972	8,358168	8,367416	8,440274	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
