8,366960	0,010037	8,356253	8,368472	8,376156	0,000000	0,000000	0,000000
8,434672	0,075339	8,376827	8,407325	8,519866	0,000000	0,000000	0,000000
8,385138	0,029104	8,353795	8,367706	8,376535	8,382773	8,391725	8,438297
8,372978	0,007813	8,367454	8,378503	0,000000	0,000000	0,000000	0,000000
8,382020	0,012819	8,370215	8,380188	8,395656	0,000000	0,000000	0,000000
8,379256	0,011119	8,366574	8,383860	8,387334	0,000000	0,000000	0,000000
8,387129	0,026266	8,363914	8,381834	8,415638	0,000000	0,000000	0,000000
8,375584	0,007918	8,369985	8,381183	0,000000	0,000000	0,000000	0,000000
8,368835	0,013936	8,355863	8,367073	8,383568	0,000000	0,000000	0,000000
8,387017	0,020402	8,366554	8,375057	8,382381	8,391493	8,419601	0,000000
