8,350681	NaN	8,350681	0,000000	0,000000	0,000000	0,000000	0,000000
8,368895	0,017888	8,343875	8,361501	8,369142	8,378579	8,391377	0,000000
8,379259	0,028765	8,358919	8,399598	0,000000	0,000000	0,000000	0,000000
8,377549	0,037842	8,350606	8,360070	8,366011	8,433508	0,000000	0,000000
8,424266	0,120836	8,356822	8,363621	8,371321	8,605302	0,000000	0,000000
8,378709	0,013989	8,368817	8,388600	0,000000	0,000000	0,000000	0,000000
8,403976	0,026179	8,375956	8,408162	8,427810	0,000000	0,000000	0,000000
8,383015	0,042585	8,349593	8,353053	8,363865	8,371090	8,397975	8,462514
8,392990	0,026988	8,364956	8,395222	8,418792	0,000000	0,000000	0,000000
8,390593	0,044169	8,359361	8,421825	0,000000	0,000000	0,000000	0,000000
