8,196398	0,025840	8,167118	8,206069	8,216007	0,000000
8,214009	NaN	8,214009	0,000000	0,000000	0,000000
8,232985	0,017613	8,220531	8,245439	0,000000	0,000000
8,213538	NaN	8,213538	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,192305	0,016024	8,178625	8,188355	8,209934	0,000000
8,184776	0,020816	8,169577	8,176250	8,208502	0,000000
8,211556	NaN	8,211556	0,000000	0,000000	0,000000
8,243153	0,014512	8,231972	8,237935	8,259553	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,253646	0,019345	8,239967	8,267325	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,172438	NaN	8,172438	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,179116	0,015694	8,166973	8,173538	8,196838	0,000000
8,202382	0,025504	8,166494	8,204341	8,212868	8,225824
8,212063	NaN	8,212063	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,171903	NaN	8,171903	0,000000	0,000000	0,000000
8,189833	NaN	8,189833	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,239488	NaN	8,239488	0,000000	0,000000	0,000000
8,244156	0,050643	8,208345	8,279966	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,175977	NaN	8,175977	0,000000	0,000000	0,000000
8,223337	NaN	8,223337	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,246612	0,103842	8,188021	8,194740	8,201530	8,402155
8,265018	0,130987	8,176500	8,206630	8,217153	8,459792
8,218570	NaN	8,218570	0,000000	0,000000	0,000000
8,209751	NaN	8,209751	0,000000	0,000000	0,000000
8,232454	0,065823	8,185910	8,278998	0,000000	0,000000
8,192370	NaN	8,192370	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,211037	NaN	8,211037	0,000000	0,000000	0,000000
8,215349	NaN	8,215349	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,156561	NaN	8,156561	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,228063	0,056182	8,190242	8,201329	8,292620	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,208504	NaN	8,208504	0,000000	0,000000	0,000000
8,200147	0,050943	8,164125	8,236169	0,000000	0,000000
8,184897	NaN	8,184897	0,000000	0,000000	0,000000
8,184638	NaN	8,184638	0,000000	0,000000	0,000000
8,199332	0,009534	8,192591	8,206074	0,000000	0,000000
8,195827	0,014701	8,185432	8,206222	0,000000	0,000000
8,183864	NaN	8,183864	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,223357	NaN	8,223357	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,205930	NaN	8,205930	0,000000	0,000000	0,000000
8,295494	NaN	8,295494	0,000000	0,000000	0,000000
8,173875	0,008993	8,167516	8,180235	0,000000	0,000000
8,423355	0,361258	8,167907	8,678802	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
