8,328570	0,149267	8,170118	8,176281	8,183984	8,191196	8,256319	8,269268	8,295213	8,336288	8,479725	8,496534	8,503600	8,584316	0,000000	0,000000	0,000000
8,392507	0,220914	8,174294	8,184981	8,202831	8,321714	8,580407	8,612654	8,670668	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,529783	0,283852	8,205717	8,649296	8,734337	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,376558	0,308552	8,185433	8,240395	8,259723	8,271913	8,925327	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,288412	0,072646	8,187875	8,231382	8,247216	8,267380	8,357352	8,359775	8,367907	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,347154	0,105742	8,225329	8,400970	8,415163	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,582119	0,170716	8,296870	8,583479	8,603430	8,701581	8,725236	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,455555	0,173732	8,207835	8,220452	8,320402	8,391807	8,441000	8,451753	8,547283	8,638860	8,660933	8,675226	0,000000	0,000000	0,000000	0,000000	0,000000
8,531688	0,419550	8,235021	8,828354	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,528751	0,123391	8,413518	8,460580	8,546520	8,694384	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,540198	0,243638	8,259029	8,672566	8,688999	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,571845	0,121096	8,486216	8,657473	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,996835	NaN	8,996835	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,666410	NaN	8,666410	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,269675	NaN	8,269675	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433503	NaN	8,433503	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
