8,390223	0,333043	8,148761	8,190469	8,199066	8,208407	8,217544	8,310030	8,884614	8,962890	0,000000	0,000000
8,296522	0,116267	8,188421	8,210319	8,238038	8,256418	8,426369	8,459569	0,000000	0,000000	0,000000	0,000000
8,186008	NaN	8,186008	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,445362	0,073920	8,385570	8,422505	8,528010	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,330715	NaN	8,330715	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,346049	0,103014	8,228577	8,388599	8,420973	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,213201	NaN	8,213201	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,838670	0,303462	8,489840	8,984328	9,041844	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,508642	0,442045	8,196069	8,821215	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,265614	NaN	8,265614	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,308087	NaN	8,308087	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,571553	0,004452	8,568405	8,574701	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,817266	NaN	8,817266	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
