8,199499	0,037610	8,157675	8,164904	8,177787	8,192324	8,205717	8,243119	8,254966	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,237722	0,090818	8,163482	8,173687	8,188630	8,199842	8,212824	8,235350	8,287271	8,440693	0,000000	0,000000	0,000000	0,000000	0,000000
8,173588	0,010328	8,166285	8,180891	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,248163	0,131512	8,174335	8,185851	8,193811	8,205122	8,214817	8,515044	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,197199	0,038582	8,164757	8,173341	8,179164	8,191340	8,203788	8,270808	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,187837	0,019957	8,163594	8,170590	8,180478	8,193583	8,202671	8,216106	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,216438	0,069796	8,170799	8,181585	8,191433	8,198482	8,339891	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,240584	0,100834	8,169284	8,311884	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,180353	0,013481	8,168322	8,177814	8,194923	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,195768	0,037036	8,169349	8,179854	8,238101	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,215676	0,048750	8,159257	8,169983	8,177157	8,183553	8,197253	8,223227	8,229360	8,244008	8,253386	8,319572	0,000000	0,000000	0,000000
8,196686	0,022186	8,177624	8,191393	8,221039	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,240507	0,048693	8,183994	8,207459	8,230468	8,282011	8,298601	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,236198	0,056731	8,174612	8,191363	8,229909	8,274122	8,310984	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,208375	0,024074	8,191352	8,225398	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,171742	NaN	8,171742	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,264470	0,127041	8,174639	8,354302	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,173863	0,009435	8,164301	8,174123	8,183166	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,212093	0,057113	8,161044	8,168625	8,177787	8,186531	8,194002	8,201443	8,210871	8,219114	8,242379	8,359139	0,000000	0,000000	0,000000
8,197356	0,021338	8,169066	8,179281	8,184794	8,192610	8,200495	8,204366	8,210179	8,238053	0,000000	0,000000	0,000000	0,000000	0,000000
8,212477	0,042257	8,164777	8,176639	8,185282	8,198755	8,208331	8,215510	8,268097	8,282421	0,000000	0,000000	0,000000	0,000000	0,000000
8,208092	0,037116	8,163889	8,172625	8,177920	8,178105	8,187849	8,201239	8,207819	8,228687	8,242513	8,250108	8,278261	0,000000	0,000000
8,205141	0,031507	8,167083	8,176161	8,190024	8,221618	8,234937	8,241021	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,185930	0,019605	8,163730	8,171354	8,184485	8,197976	8,212102	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,183134	0,028031	8,160311	8,165627	8,175007	8,184172	8,230553	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,227303	0,051249	8,171903	8,179065	8,194724	8,221098	8,238046	8,277685	8,308598	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,196888	0,025602	8,170596	8,185038	8,201690	8,230229	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,184892	0,028649	8,160126	8,166686	8,177920	8,187032	8,232694	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,218558	0,041540	8,172485	8,180035	8,208917	8,222234	8,243660	8,284015	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,195910	0,027976	8,167746	8,174988	8,189056	8,211879	8,235881	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,176391	NaN	8,176391	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,229003	0,021858	8,213547	8,244459	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,172401	0,003836	8,169689	8,175113	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,176520	0,012890	8,164433	8,175042	8,190085	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,167334	NaN	8,167334	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,175253	NaN	8,175253	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,196342	NaN	8,196342	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,234307	0,070254	8,160831	8,174507	8,178003	8,192144	8,200139	8,208253	8,215560	8,223672	8,253459	8,273225	8,338365	8,393521	0,000000
