8,357534	0,159518	8,158941	8,168386	8,173032	8,179162	8,186447	8,193780	8,205945	8,221400	8,229829	8,243047	8,263817	8,275938	8,299352	8,308041	8,329545	8,337864	8,345657	8,367595	8,382213	8,400319	8,428785	8,440629	8,481908	8,496734	8,509955	8,542382	8,551744	8,572722	8,703360	8,727495	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,373618	0,147216	8,171713	8,188814	8,199000	8,210608	8,217713	8,225082	8,239163	8,255726	8,283719	8,304221	8,309100	8,335688	8,341747	8,350200	8,359342	8,375498	8,416676	8,434371	8,490943	8,514820	8,537737	8,545181	8,558563	8,564501	8,620432	8,663513	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,365013	0,163150	8,177617	8,185852	8,200313	8,209965	8,216398	8,225347	8,238154	8,268843	8,278266	8,300333	8,317121	8,337439	8,365931	8,424403	8,432893	8,453236	8,481431	8,486097	8,513626	8,523404	8,542839	8,850776	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,361604	0,136558	8,181151	8,188443	8,205327	8,219445	8,226755	8,233582	8,242257	8,287043	8,294095	8,302283	8,318833	8,330732	8,346236	8,353884	8,360118	8,383831	8,428221	8,465553	8,474618	8,495615	8,515748	8,563574	8,614962	8,646175	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,358974	0,148682	8,179459	8,185584	8,193478	8,200376	8,209276	8,224036	8,230324	8,257231	8,263431	8,285520	8,292221	8,306479	8,373348	8,397237	8,402822	8,454354	8,474979	8,481250	8,515419	8,523345	8,537338	8,579341	8,689551	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,355895	0,118218	8,197376	8,212099	8,222355	8,237995	8,245252	8,271277	8,292497	8,316747	8,350378	8,364550	8,376325	8,385699	8,399009	8,413558	8,488978	8,508603	8,524654	8,598765	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,386098	0,141860	8,215587	8,231505	8,237481	8,251007	8,262308	8,285337	8,324567	8,346617	8,350792	8,385642	8,474037	8,480016	8,538955	8,565679	8,599545	8,628498	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,345690	0,147278	8,190200	8,218030	8,234256	8,242343	8,253903	8,281260	8,323126	8,349141	8,355226	8,475399	8,577823	8,647566	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,329788	0,140523	8,242398	8,255083	8,491884	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,397449	0,119295	8,296436	8,317749	8,327229	8,344832	8,528847	8,569598	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
