8,450067	0,267114	8,170044	8,187676	8,201663	8,208105	8,213987	8,218689	8,228687	8,235542	8,243361	8,251571	8,256724	8,264900	8,276687	8,290091	8,392322	8,402523	8,417555	8,444362	8,506658	8,513826	8,536435	8,631947	8,645805	8,658669	8,807808	8,912058	8,954131	8,962276	9,017844	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447209	0,241199	8,179351	8,186275	8,203695	8,216244	8,230799	8,244287	8,256218	8,284883	8,291309	8,312814	8,325546	8,437700	8,457499	8,571632	8,613809	8,652046	8,663556	8,711284	8,760131	8,889609	8,902709	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,493977	0,280697	8,186276	8,200104	8,221201	8,228442	8,254873	8,496523	8,701963	8,717282	8,755087	8,767010	8,904984	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,580496	0,241517	8,189139	8,210973	8,227716	8,365681	8,416575	8,459234	8,488254	8,521489	8,574033	8,630346	8,642611	8,695837	8,746940	8,762243	8,784351	8,824398	8,863875	9,045229	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,511224	0,231805	8,210697	8,217850	8,239459	8,527187	8,569309	8,625539	8,676762	8,719262	8,814952	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,501560	0,299655	8,188550	8,194274	8,198063	8,236842	8,506863	8,707126	8,790190	8,826058	8,866072	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,248671	0,036223	8,204762	8,218561	8,237327	8,247991	8,253469	8,261142	8,317447	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420824	0,257534	8,210128	8,220809	8,235192	8,265575	8,506111	8,640552	8,867398	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,606745	0,199520	8,257494	8,582746	8,616643	8,639288	8,670624	8,873675	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,570700	0,185152	8,360156	8,375634	8,450273	8,469194	8,519811	8,540142	8,553590	8,729790	8,778483	8,929931	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
