8,435878	0,235870	8,176008	8,189524	8,202627	8,214204	8,225716	8,233240	8,247558	8,261477	8,286240	8,297352	8,317871	8,347419	8,365312	8,385934	8,396383	8,537445	8,587182	8,600049	8,618483	8,647874	8,679830	8,749503	8,893525	9,000315	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,460016	0,231674	8,172118	8,178594	8,199154	8,205717	8,211136	8,226796	8,251435	8,299696	8,431828	8,444141	8,491368	8,496082	8,503067	8,563624	8,573642	8,609331	8,629804	8,662032	8,668691	8,877945	8,964144	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,487304	0,240127	8,181552	8,197115	8,204913	8,211722	8,218381	8,236779	8,288720	8,321081	8,341457	8,377069	8,385215	8,435085	8,464003	8,512396	8,525038	8,646525	8,653671	8,660999	8,666443	8,746442	8,764738	8,840156	8,864433	8,951370	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,564951	0,283008	8,213103	8,230816	8,335067	8,385142	8,415934	8,443026	8,492099	8,587389	8,852078	8,889367	8,915589	9,019804	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,509701	0,265437	8,197609	8,217030	8,230152	8,273046	8,318471	8,335115	8,380526	8,458889	8,683730	8,706332	8,745293	8,774075	8,883885	8,931659	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,583646	0,265693	8,186704	8,219783	8,244422	8,256102	8,359934	8,468243	8,527017	8,588404	8,608944	8,641613	8,667390	8,681719	8,760528	8,832688	8,871414	8,978997	9,028076	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,389952	0,196028	8,201005	8,209074	8,221431	8,241375	8,351052	8,363544	8,376397	8,433013	8,486519	8,536043	8,870016	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,453880	0,222847	8,220934	8,326319	8,353831	8,402295	8,424620	8,463852	8,472355	8,966836	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,702418	0,274305	8,327347	8,377689	8,824913	8,856668	8,883914	8,943977	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,314553	0,150021	8,226996	8,242100	8,254082	8,268034	8,581553	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,552850	0,239786	8,227546	8,259421	8,536859	8,581109	8,620019	8,790293	8,854704	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,483335	0,274411	8,231728	8,242450	8,470468	8,574744	8,897282	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,239092	0,035763	8,198434	8,219941	8,265222	8,272773	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
