8,525902	0,279876	8,165411	8,169974	8,177887	8,188493	8,198340	8,212185	8,235930	8,245169	8,257816	8,264785	8,271950	8,352682	8,375014	8,410340	8,450363	8,487912	8,504108	8,572550	8,602674	8,687371	8,715866	8,726158	8,735577	8,755413	8,770597	8,789463	8,834978	8,857016	8,895369	8,911749	8,939996	9,065721	0,000000	0,000000	0,000000
8,517199	0,273939	8,172970	8,181331	8,187611	8,194884	8,211473	8,218136	8,230205	8,241906	8,249966	8,310150	8,321500	8,418108	8,569338	8,597106	8,624404	8,667649	8,692977	8,703409	8,753016	8,760853	8,781965	8,814038	8,851471	8,872971	8,902571	8,917165	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,541103	0,272228	8,181269	8,205366	8,224586	8,230194	8,258633	8,287429	8,333464	8,357660	8,369929	8,469775	8,643230	8,667577	8,699164	8,742066	8,759776	8,839255	8,857590	8,865091	8,899747	8,930269	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,425297	0,280293	8,171478	8,181254	8,188506	8,195428	8,201520	8,220241	8,232099	8,235708	8,297967	8,328702	8,357018	8,399137	8,442044	8,475305	8,508832	8,781182	8,899579	8,943071	9,021567	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,464618	0,244922	8,201568	8,211045	8,217318	8,224487	8,250229	8,296450	8,328407	8,386634	8,406519	8,654743	8,679051	8,693668	8,794414	8,808520	8,816210	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,436848	0,279603	8,165523	8,176265	8,194884	8,207340	8,325874	8,360279	8,372938	8,381814	8,427458	8,854721	8,865445	8,909631	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,241917	NaN	8,241917	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,306646	0,167487	8,172047	8,181889	8,187516	8,195204	8,219658	8,240706	8,423367	8,560363	8,579062	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,223086	0,019480	8,202215	8,226257	8,240785	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,353945	0,332311	8,177350	8,188168	8,198011	8,852251	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,412013	0,238537	8,262645	8,276385	8,293362	8,400117	8,827553	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,428901	0,196222	8,217063	8,307499	8,581906	8,609135	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,200672	NaN	8,200672	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,609213	NaN	8,609213	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,225191	NaN	8,225191	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,238269	0,043788	8,204069	8,223118	8,287621	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,292900	0,142265	8,192303	8,393496	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,373410	0,326778	8,171397	8,198414	8,750419	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,504984	0,282599	8,177032	8,181873	8,190605	8,198427	8,207031	8,215560	8,227661	8,240266	8,272282	8,284277	8,297653	8,303955	8,312819	8,355774	8,375255	8,534947	8,564482	8,622044	8,646520	8,698155	8,721346	8,793486	8,821777	8,852230	8,865841	8,898145	8,910322	8,931927	8,942850	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,475078	0,271358	8,164333	8,181966	8,208459	8,220743	8,233388	8,241220	8,250105	8,266923	8,274193	8,325322	8,349997	8,368618	8,397456	8,470723	8,494641	8,601398	8,712849	8,770307	8,778816	8,817274	8,905184	8,938766	8,954121	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,613435	0,255289	8,188788	8,196862	8,216090	8,342660	8,372725	8,425972	8,452088	8,484941	8,505223	8,544645	8,550528	8,645281	8,667456	8,676330	8,696298	8,702960	8,854086	8,884733	8,908560	8,915310	8,928276	8,964724	8,984477	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
