NaN	-0,000000	0,000000	0,000000	0,000000
8,407132	NaN	8,407132	0,000000	0,000000
8,414621	NaN	8,414621	0,000000	0,000000
8,387216	0,026189	8,368697	8,405734	0,000000
8,328731	NaN	8,328731	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000
8,358585	NaN	8,358585	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000
8,417656	0,042504	8,388968	8,397515	8,466487
