8,433167	NaN	8,433167	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,484588	NaN	8,484588	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,436746	0,021388	8,414173	8,439354	8,456710	0,000000	0,000000	0,000000	0,000000
8,432800	0,029698	8,411881	8,419727	8,466793	0,000000	0,000000	0,000000	0,000000
8,464722	0,061834	8,420999	8,508445	0,000000	0,000000	0,000000	0,000000	0,000000
8,413932	NaN	8,413932	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,408832	NaN	8,408832	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426788	0,012156	8,415470	8,425257	8,439638	0,000000	0,000000	0,000000	0,000000
8,443455	0,017856	8,426857	8,441161	8,462348	0,000000	0,000000	0,000000	0,000000
8,435213	NaN	8,435213	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,438168	NaN	8,438168	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,477332	0,058874	8,410847	8,498288	8,522860	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,442393	0,033302	8,409712	8,419810	8,439044	8,447938	8,495461	0,000000	0,000000
8,419985	NaN	8,419985	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,416760	NaN	8,416760	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,456324	0,022726	8,426351	8,440405	8,462462	8,469632	8,482770	0,000000	0,000000
8,438201	0,031836	8,415703	8,424272	8,474628	0,000000	0,000000	0,000000	0,000000
8,426629	0,011359	8,418597	8,434661	0,000000	0,000000	0,000000	0,000000	0,000000
8,485992	0,046556	8,453072	8,518912	0,000000	0,000000	0,000000	0,000000	0,000000
8,417670	NaN	8,417670	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,419338	NaN	8,419338	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,443350	0,024601	8,421310	8,430186	8,444567	8,477336	0,000000	0,000000	0,000000
8,451628	0,043627	8,410576	8,418966	8,437222	8,476057	8,515321	0,000000	0,000000
8,424510	0,011435	8,412051	8,426952	8,434526	0,000000	0,000000	0,000000	0,000000
8,422025	0,006564	8,415435	8,422076	8,428564	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,442498	0,042613	8,412852	8,423310	8,491331	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,471805	0,064727	8,415546	8,441272	8,466700	8,563703	0,000000	0,000000	0,000000
8,441663	0,032678	8,416274	8,424198	8,437246	8,488933	0,000000	0,000000	0,000000
8,471606	0,050243	8,435775	8,443913	8,461508	8,545229	0,000000	0,000000	0,000000
8,430898	0,011984	8,419102	8,430531	8,443061	0,000000	0,000000	0,000000	0,000000
8,434003	0,019168	8,414152	8,423090	8,429153	8,439586	8,464033	0,000000	0,000000
8,418725	NaN	8,418725	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,481967	0,048779	8,436594	8,475751	8,533556	0,000000	0,000000	0,000000	0,000000
8,425438	0,015069	8,408897	8,417170	8,433875	8,441812	0,000000	0,000000	0,000000
8,434931	NaN	8,434931	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426618	0,007410	8,419532	8,426008	8,434314	0,000000	0,000000	0,000000	0,000000
8,420383	NaN	8,420383	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,462626	0,070463	8,412539	8,429646	8,441515	8,566804	0,000000	0,000000	0,000000
8,435320	0,018071	8,422541	8,448098	0,000000	0,000000	0,000000	0,000000	0,000000
8,422509	0,015785	8,409251	8,418306	8,439970	0,000000	0,000000	0,000000	0,000000
8,503692	0,137560	8,414883	8,434046	8,662147	0,000000	0,000000	0,000000	0,000000
8,424993	0,008694	8,416964	8,423789	8,434226	0,000000	0,000000	0,000000	0,000000
8,425050	0,005238	8,421346	8,428754	0,000000	0,000000	0,000000	0,000000	0,000000
8,439203	NaN	8,439203	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433267	0,026208	8,405008	8,415348	8,428798	8,445841	8,471341	0,000000	0,000000
8,441361	0,025115	8,415325	8,421943	8,434773	8,461443	8,473320	0,000000	0,000000
8,439156	0,023162	8,417029	8,430817	8,437268	8,471510	0,000000	0,000000	0,000000
8,428810	0,014539	8,411442	8,424736	8,432976	8,446087	0,000000	0,000000	0,000000
8,426806	0,011965	8,413736	8,420168	8,433465	8,439855	0,000000	0,000000	0,000000
8,436034	0,031358	8,414272	8,421853	8,471978	0,000000	0,000000	0,000000	0,000000
8,426360	0,016633	8,408854	8,428272	8,441954	0,000000	0,000000	0,000000	0,000000
8,418250	NaN	8,418250	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,416392	0,005299	8,412645	8,420138	0,000000	0,000000	0,000000	0,000000	0,000000
8,411876	NaN	8,411876	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,417714	NaN	8,417714	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,440919	0,037641	8,412262	8,418126	8,438480	8,494807	0,000000	0,000000	0,000000
8,422623	0,004638	8,419343	8,425902	0,000000	0,000000	0,000000	0,000000	0,000000
8,468873	0,046611	8,418700	8,427927	8,475839	8,489656	8,532244	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,475340	0,085672	8,418495	8,428951	8,451768	8,602147	0,000000	0,000000	0,000000
8,453925	0,039575	8,414026	8,420080	8,429841	8,443174	8,466255	8,477753	8,526344
8,434271	0,025771	8,414309	8,425141	8,463364	0,000000	0,000000	0,000000	0,000000
8,436185	NaN	8,436185	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,639021	0,097455	8,527154	8,684375	8,705533	0,000000	0,000000	0,000000	0,000000
8,418788	0,006451	8,414227	8,423349	0,000000	0,000000	0,000000	0,000000	0,000000
8,455282	0,044611	8,421508	8,438486	8,505853	0,000000	0,000000	0,000000	0,000000
8,463653	0,052723	8,417026	8,453067	8,520865	0,000000	0,000000	0,000000	0,000000
8,444328	0,037030	8,418285	8,424199	8,436073	8,498754	0,000000	0,000000	0,000000
8,424754	0,014395	8,412205	8,421590	8,440468	0,000000	0,000000	0,000000	0,000000
8,573170	0,250227	8,414546	8,443335	8,861628	0,000000	0,000000	0,000000	0,000000
8,429813	0,009901	8,419694	8,430263	8,439480	0,000000	0,000000	0,000000	0,000000
8,432452	0,010648	8,418476	8,431539	8,435825	8,443969	0,000000	0,000000	0,000000
8,444373	0,027850	8,424633	8,432258	8,476228	0,000000	0,000000	0,000000	0,000000
8,426465	0,017198	8,408137	8,413002	8,419958	8,425367	8,437733	8,454592	0,000000
8,426571	0,012507	8,414408	8,425907	8,439397	0,000000	0,000000	0,000000	0,000000
8,422432	0,009755	8,413134	8,421575	8,432587	0,000000	0,000000	0,000000	0,000000
8,430972	0,021653	8,415661	8,446283	0,000000	0,000000	0,000000	0,000000	0,000000
8,417257	NaN	8,417257	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,424381	0,009365	8,415413	8,423631	8,434097	0,000000	0,000000	0,000000	0,000000
8,420736	0,013194	8,409396	8,417593	8,435217	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,450631	0,030803	8,409845	8,422544	8,443675	8,463790	8,474669	8,489260	0,000000
8,404728	NaN	8,404728	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414569	NaN	8,414569	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,453996	0,039069	8,413167	8,418142	8,427872	8,472874	8,488270	8,503652	0,000000
8,458913	0,026837	8,439936	8,477890	0,000000	0,000000	0,000000	0,000000	0,000000
8,438805	NaN	8,438805	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413770	NaN	8,413770	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,411957	NaN	8,411957	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,575461	NaN	8,575461	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,428314	0,011366	8,420277	8,436351	0,000000	0,000000	0,000000	0,000000	0,000000
