NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,431775	0,015367	8,417848	8,429217	8,448260	0,000000	0,000000	0,000000	0,000000
8,410938	NaN	8,410938	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433628	NaN	8,433628	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,444839	0,025717	8,411610	8,438436	8,459480	8,469831	0,000000	0,000000	0,000000
8,415140	0,006652	8,410437	8,419844	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,436695	0,022871	8,411568	8,424688	8,448043	8,462480	0,000000	0,000000	0,000000
8,440581	0,033573	8,412583	8,419917	8,442703	8,487123	0,000000	0,000000	0,000000
8,435789	0,020538	8,413576	8,439704	8,454088	0,000000	0,000000	0,000000	0,000000
8,460933	0,037586	8,421054	8,437725	8,484762	8,500192	0,000000	0,000000	0,000000
8,450985	0,032901	8,412491	8,419206	8,437955	8,466855	8,474089	8,495317	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,431449	0,007531	8,426123	8,436775	0,000000	0,000000	0,000000	0,000000	0,000000
8,429989	0,015078	8,419327	8,440651	0,000000	0,000000	0,000000	0,000000	0,000000
8,486039	0,060449	8,443296	8,528783	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,428530	0,019784	8,406387	8,420872	8,433912	8,452949	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,417518	NaN	8,417518	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,434347	0,027602	8,408081	8,413319	8,428713	8,445273	8,476351	0,000000	0,000000
8,441742	NaN	8,441742	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,438349	0,006089	8,434043	8,442655	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,448306	0,030357	8,423303	8,439530	8,482083	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,454085	0,036812	8,424214	8,442831	8,495211	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413956	NaN	8,413956	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,435725	0,012058	8,427198	8,444251	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,430079	NaN	8,430079	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,412980	NaN	8,412980	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,445080	0,032238	8,422285	8,467876	0,000000	0,000000	0,000000	0,000000	0,000000
8,423673	0,018342	8,410703	8,436643	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,431562	NaN	8,431562	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,421835	0,008331	8,415944	8,427726	0,000000	0,000000	0,000000	0,000000	0,000000
8,430946	0,005306	8,427194	8,434697	0,000000	0,000000	0,000000	0,000000	0,000000
8,422671	0,016664	8,408730	8,418156	8,441128	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,429210	0,017139	8,411124	8,431296	8,445212	0,000000	0,000000	0,000000	0,000000
8,506823	0,130315	8,414676	8,598970	0,000000	0,000000	0,000000	0,000000	0,000000
8,448927	0,040795	8,422102	8,428805	8,495874	0,000000	0,000000	0,000000	0,000000
