NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,444178	0,046021	8,413345	8,421086	8,428283	8,432731	8,525443	0,000000	0,000000	0,000000
8,444200	0,030232	8,419323	8,429190	8,440664	8,487621	0,000000	0,000000	0,000000	0,000000
8,462997	0,054345	8,425435	8,438244	8,525312	0,000000	0,000000	0,000000	0,000000	0,000000
8,450878	0,034798	8,415513	8,431284	8,437894	8,465715	8,503985	0,000000	0,000000	0,000000
8,422530	NaN	8,422530	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,454745	0,033096	8,419619	8,433587	8,479684	8,486089	0,000000	0,000000	0,000000	0,000000
8,460614	NaN	8,460614	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,493031	0,091412	8,426484	8,438065	8,445123	8,509449	8,646035	0,000000	0,000000	0,000000
8,444420	0,027112	8,411429	8,417363	8,427059	8,435254	8,441339	8,465067	8,471103	8,486748
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,457991	0,022769	8,435049	8,458342	8,480582	0,000000	0,000000	0,000000	0,000000	0,000000
8,426658	0,013593	8,417046	8,436269	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433363	0,016607	8,414923	8,438026	8,447139	0,000000	0,000000	0,000000	0,000000	0,000000
8,434401	0,024973	8,416743	8,452060	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420032	NaN	8,420032	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,432689	0,011152	8,421873	8,432044	8,444149	0,000000	0,000000	0,000000	0,000000	0,000000
8,434248	0,008720	8,426537	8,432496	8,443710	0,000000	0,000000	0,000000	0,000000	0,000000
8,417313	NaN	8,417313	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,407817	NaN	8,407817	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,432969	NaN	8,432969	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,442339	NaN	8,442339	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413595	0,006559	8,406857	8,413971	8,419958	0,000000	0,000000	0,000000	0,000000	0,000000
8,518623	0,117630	8,419672	8,487516	8,648680	0,000000	0,000000	0,000000	0,000000	0,000000
8,444901	NaN	8,444901	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,459425	0,029767	8,438377	8,480474	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433838	0,015368	8,415824	8,423410	8,432877	8,442282	8,454795	0,000000	0,000000	0,000000
8,449935	0,061958	8,411920	8,416455	8,521430	0,000000	0,000000	0,000000	0,000000	0,000000
8,472116	0,072585	8,420790	8,523441	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,454558	0,030194	8,433334	8,441215	8,489124	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,429831	0,012136	8,421249	8,438412	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,423678	0,011251	8,411534	8,425754	8,433747	0,000000	0,000000	0,000000	0,000000	0,000000
8,433078	0,022179	8,412398	8,417395	8,442864	8,459656	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426389	0,009931	8,419367	8,433411	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,425724	NaN	8,425724	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,526334	0,118775	8,442347	8,610321	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,432159	0,022719	8,406187	8,413716	8,423799	8,430888	8,455057	8,463309	0,000000	0,000000
8,432454	NaN	8,432454	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437766	NaN	8,437766	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426725	0,015392	8,415841	8,437609	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,462809	0,037978	8,434420	8,444892	8,453347	8,518580	0,000000	0,000000	0,000000	0,000000
8,435882	NaN	8,435882	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,407317	NaN	8,407317	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,410563	NaN	8,410563	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420087	NaN	8,420087	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,421547	NaN	8,421547	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,417026	0,006046	8,412751	8,421301	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,424147	0,010881	8,416452	8,431841	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,442751	0,033940	8,415222	8,423176	8,441755	8,490852	0,000000	0,000000	0,000000	0,000000
8,463414	0,049372	8,419849	8,430766	8,442474	8,483456	8,540526	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437786	NaN	8,437786	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,646463	NaN	8,646463	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426115	0,024204	8,408819	8,415752	8,453775	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414473	NaN	8,414473	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414762	NaN	8,414762	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,427782	0,013763	8,418050	8,437513	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,407348	NaN	8,407348	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,439978	0,029175	8,412701	8,423620	8,444624	8,478969	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,422243	0,007164	8,414940	8,422530	8,429260	0,000000	0,000000	0,000000	0,000000	0,000000
8,429198	0,010672	8,421652	8,436744	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,473253	0,034871	8,448595	8,497910	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,473550	0,076525	8,411934	8,418669	8,487222	8,576374	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433146	0,018978	8,412643	8,422044	8,444615	8,453280	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,445239	0,031758	8,409136	8,437704	8,448172	8,485945	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,471316	0,076831	8,416988	8,525644	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,430847	0,019988	8,410638	8,417483	8,422626	8,445823	8,457666	0,000000	0,000000	0,000000
8,427037	0,014594	8,416717	8,437357	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
