8,454126	NaN	8,454126	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,439712	NaN	8,439712	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,424114	NaN	8,424114	0,000000	0,000000	0,000000	0,000000
8,429960	0,023266	8,413550	8,419745	8,456586	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447061	0,042719	8,416854	8,477268	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,426964	0,019223	8,411364	8,418078	8,423609	8,454803	0,000000
8,465421	0,071964	8,418103	8,429922	8,548237	0,000000	0,000000
8,469378	0,063472	8,424497	8,514259	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,444877	0,020028	8,429124	8,438091	8,467417	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,419263	NaN	8,419263	0,000000	0,000000	0,000000	0,000000
8,416209	0,015998	8,404897	8,427521	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,429985	0,016475	8,418336	8,441635	0,000000	0,000000	0,000000
8,454858	0,039229	8,424713	8,437916	8,444401	8,512404	0,000000
