8,435205	NaN	8,435205	0,000000	0,000000	0,000000	0,000000	0,000000
8,422431	NaN	8,422431	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,494735	0,116732	8,406928	8,433640	8,440859	8,456131	8,507807	8,723046
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447587	0,023732	8,427280	8,441806	8,473675	0,000000	0,000000	0,000000
8,416390	NaN	8,416390	0,000000	0,000000	0,000000	0,000000	0,000000
8,442736	0,021738	8,419602	8,424325	8,444579	8,451995	8,473180	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,417514	0,017495	8,398880	8,420075	8,433588	0,000000	0,000000	0,000000
8,434546	NaN	8,434546	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,632061	NaN	8,632061	0,000000	0,000000	0,000000	0,000000	0,000000
8,439389	NaN	8,439389	0,000000	0,000000	0,000000	0,000000	0,000000
8,500341	0,093583	8,432324	8,461630	8,607069	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,423703	NaN	8,423703	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,430014	0,025532	8,410293	8,420897	8,458854	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,431077	0,027180	8,411858	8,450297	0,000000	0,000000	0,000000	0,000000
8,451447	0,038885	8,413255	8,424388	8,433122	8,489416	8,497052	0,000000
8,457262	0,030795	8,429045	8,452631	8,490110	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,434847	0,006831	8,430016	8,439677	0,000000	0,000000	0,000000	0,000000
8,456610	0,037953	8,429773	8,483447	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,440461	NaN	8,440461	0,000000	0,000000	0,000000	0,000000	0,000000
8,404890	NaN	8,404890	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433885	0,008066	8,428182	8,439589	0,000000	0,000000	0,000000	0,000000
8,447758	0,034436	8,409572	8,437750	8,451386	8,492324	0,000000	0,000000
8,440253	0,021601	8,424979	8,455528	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,450463	NaN	8,450463	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,439191	0,010427	8,431817	8,446564	0,000000	0,000000	0,000000	0,000000
8,451593	0,031616	8,424125	8,429262	8,460593	8,492391	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447510	0,026111	8,425559	8,440584	8,476386	0,000000	0,000000	0,000000
8,434000	NaN	8,434000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437930	0,023855	8,411169	8,429083	8,443925	8,467542	0,000000	0,000000
8,924885	NaN	8,924885	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,438698	NaN	8,438698	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,421614	NaN	8,421614	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,431726	0,004922	8,428246	8,435206	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,479680	0,105571	8,407479	8,430719	8,600842	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,469073	0,022415	8,453223	8,484923	0,000000	0,000000	0,000000	0,000000
8,444773	0,015917	8,433518	8,456029	0,000000	0,000000	0,000000	0,000000
8,468675	0,027221	8,449427	8,487923	0,000000	0,000000	0,000000	0,000000
8,475187	0,097508	8,410967	8,427205	8,587388	0,000000	0,000000	0,000000
8,426220	0,029085	8,405654	8,446786	0,000000	0,000000	0,000000	0,000000
8,447846	0,034921	8,413861	8,446045	8,483633	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,613354	NaN	8,613354	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,427353	0,014956	8,415453	8,422465	8,444142	0,000000	0,000000	0,000000
8,413958	NaN	8,413958	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,445558	0,019304	8,431908	8,459208	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,460482	0,062503	8,416286	8,504678	0,000000	0,000000	0,000000	0,000000
8,418717	NaN	8,418717	0,000000	0,000000	0,000000	0,000000	0,000000
8,422762	NaN	8,422762	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,434314	NaN	8,434314	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,424669	0,021924	8,409167	8,440172	0,000000	0,000000	0,000000	0,000000
8,429813	NaN	8,429813	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,482761	0,066562	8,435695	8,529828	0,000000	0,000000	0,000000	0,000000
8,425902	0,011238	8,417956	8,433849	0,000000	0,000000	0,000000	0,000000
8,414416	NaN	8,414416	0,000000	0,000000	0,000000	0,000000	0,000000
8,456352	NaN	8,456352	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
