NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437346	0,034882	8,402946	8,414791	8,422178	8,460290	8,486525	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,439209	NaN	8,439209	0,000000	0,000000	0,000000	0,000000	0,000000
8,411118	NaN	8,411118	0,000000	0,000000	0,000000	0,000000	0,000000
8,448357	0,035176	8,421204	8,435772	8,488095	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,418119	0,008673	8,411986	8,424252	0,000000	0,000000	0,000000	0,000000
8,417740	NaN	8,417740	0,000000	0,000000	0,000000	0,000000	0,000000
8,481458	NaN	8,481458	0,000000	0,000000	0,000000	0,000000	0,000000
8,430450	0,017004	8,418427	8,442474	0,000000	0,000000	0,000000	0,000000
8,402109	NaN	8,402109	0,000000	0,000000	0,000000	0,000000	0,000000
8,412182	NaN	8,412182	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,437723	0,020552	8,418289	8,425571	8,433106	8,440211	8,471439	0,000000
8,423844	0,005009	8,420301	8,427386	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,427170	0,020637	8,411555	8,419389	8,450567	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,412722	NaN	8,412722	0,000000	0,000000	0,000000	0,000000	0,000000
8,429335	NaN	8,429335	0,000000	0,000000	0,000000	0,000000	0,000000
8,422716	NaN	8,422716	0,000000	0,000000	0,000000	0,000000	0,000000
8,421702	NaN	8,421702	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433822	NaN	8,433822	0,000000	0,000000	0,000000	0,000000	0,000000
8,444166	0,018071	8,431388	8,456944	0,000000	0,000000	0,000000	0,000000
8,451511	NaN	8,451511	0,000000	0,000000	0,000000	0,000000	0,000000
8,433983	NaN	8,433983	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,423414	NaN	8,423414	0,000000	0,000000	0,000000	0,000000	0,000000
8,432647	NaN	8,432647	0,000000	0,000000	0,000000	0,000000	0,000000
8,454046	NaN	8,454046	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,414745	0,008903	8,408450	8,421040	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,600127	0,256080	8,419051	8,781203	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,440025	NaN	8,440025	0,000000	0,000000	0,000000	0,000000	0,000000
8,456337	0,037969	8,429489	8,483185	0,000000	0,000000	0,000000	0,000000
8,434899	0,017176	8,422754	8,447044	0,000000	0,000000	0,000000	0,000000
8,415140	NaN	8,415140	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,458239	0,034972	8,433511	8,482968	0,000000	0,000000	0,000000	0,000000
8,444686	0,033468	8,421021	8,468352	0,000000	0,000000	0,000000	0,000000
8,412454	NaN	8,412454	0,000000	0,000000	0,000000	0,000000	0,000000
8,455159	0,055598	8,418298	8,428068	8,519110	0,000000	0,000000	0,000000
8,448611	0,028487	8,417775	8,437265	8,443077	8,450140	8,494800	0,000000
8,432212	NaN	8,432212	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,433067	NaN	8,433067	0,000000	0,000000	0,000000	0,000000	0,000000
8,431975	NaN	8,431975	0,000000	0,000000	0,000000	0,000000	0,000000
8,459509	0,018123	8,446695	8,472324	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,439446	0,028941	8,418982	8,459911	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,423413	0,018530	8,410310	8,436515	0,000000	0,000000	0,000000	0,000000
8,431082	0,020779	8,416389	8,445775	0,000000	0,000000	0,000000	0,000000
8,452239	0,037846	8,425477	8,479000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,434489	0,029445	8,410504	8,416694	8,422492	8,439171	8,483583	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,447202	0,026968	8,418312	8,432622	8,459196	8,478679	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,420305	NaN	8,420305	0,000000	0,000000	0,000000	0,000000	0,000000
9,024638	NaN	9,024638	0,000000	0,000000	0,000000	0,000000	0,000000
8,431945	0,004854	8,428512	8,435377	0,000000	0,000000	0,000000	0,000000
8,447146	NaN	8,447146	0,000000	0,000000	0,000000	0,000000	0,000000
8,451688	0,021007	8,436835	8,466542	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,413372	NaN	8,413372	0,000000	0,000000	0,000000	0,000000	0,000000
8,457354	0,041441	8,413698	8,425251	8,446655	8,455787	8,472566	8,530168
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,425766	NaN	8,425766	0,000000	0,000000	0,000000	0,000000	0,000000
8,431539	NaN	8,431539	0,000000	0,000000	0,000000	0,000000	0,000000
