8,434927	0,039336	8,395970	8,409733	8,423630	8,432841	8,438721	8,508668
8,453328	0,058192	8,399094	8,405908	8,424510	8,454331	8,482501	8,553623
8,433022	NaN	8,433022	0,000000	0,000000	0,000000	0,000000	0,000000
8,424886	0,038164	8,381105	8,398973	8,426422	8,437603	8,480327	0,000000
8,428999	0,043083	8,398883	8,409765	8,478349	0,000000	0,000000	0,000000
8,420763	0,006642	8,416067	8,425459	0,000000	0,000000	0,000000	0,000000
8,429205	0,040191	8,381130	8,403228	8,421503	8,463998	8,476166	0,000000
8,440386	0,051994	8,391782	8,408981	8,418281	8,429172	8,457474	8,536624
8,423669	0,012641	8,409380	8,418468	8,428022	8,438808	0,000000	0,000000
8,422704	0,016091	8,402093	8,413711	8,422350	8,431310	8,444054	0,000000
