8,415630	0,043142	8,366622	8,376100	8,385609	8,395055	8,401627	8,406974	8,417260	8,427213	8,487088	8,492756	0,000000	0,000000	0,000000
8,428268	0,065956	8,365619	8,370161	8,380631	8,387069	8,400536	8,409215	8,419607	8,427306	8,434476	8,445855	8,496006	8,602740	0,000000
8,412612	0,034414	8,366096	8,373582	8,383864	8,391956	8,396275	8,408421	8,417966	8,431717	8,441405	8,454470	8,472974	0,000000	0,000000
8,405798	0,029455	8,367686	8,374051	8,381672	8,388656	8,398213	8,408057	8,415379	8,424820	8,442733	8,456708	0,000000	0,000000	0,000000
8,425091	0,031780	8,374620	8,388419	8,397338	8,409346	8,416563	8,424244	8,435300	8,443491	8,450088	8,455733	8,480855	0,000000	0,000000
8,411418	0,041384	8,346885	8,361623	8,372702	8,382314	8,396428	8,405359	8,412736	8,428755	8,441126	8,448428	8,463568	8,477094	0,000000
8,416330	0,032046	8,370888	8,379259	8,384779	8,393952	8,403726	8,411029	8,417308	8,426945	8,433783	8,446336	8,451437	8,476522	0,000000
8,416141	0,036242	8,373164	8,379387	8,386873	8,393132	8,401525	8,414625	8,427734	8,441461	8,466256	8,477252	0,000000	0,000000	0,000000
8,411396	0,036007	8,364233	8,372332	8,378069	8,384003	8,393910	8,398604	8,406167	8,416608	8,422754	8,427720	8,434856	8,458205	8,490680
8,413674	0,049776	8,365643	8,371149	8,379147	8,386306	8,399353	8,408597	8,415840	8,433767	8,441495	8,535447	0,000000	0,000000	0,000000
