8,454037	0,098279	8,341712	8,349256	8,361050	8,367386	8,377020	8,382656	8,392079	8,398117	8,416471	8,427805	8,441618	8,456433	8,479912	8,487278	8,507757	8,530936	8,605336	8,619901	8,683989
8,440574	0,057638	8,346669	8,361808	8,369061	8,394430	8,405473	8,422654	8,431022	8,437604	8,446314	8,451155	8,459761	8,471720	8,480812	8,492030	8,521230	8,557438	0,000000	0,000000	0,000000
8,433637	0,066396	8,346860	8,354110	8,358745	8,366622	8,378173	8,391174	8,404733	8,427211	8,444704	8,455854	8,459379	8,470890	8,480442	8,499505	8,540226	8,559569	0,000000	0,000000	0,000000
8,437560	0,072681	8,336203	8,348903	8,356007	8,364415	8,380362	8,387030	8,400444	8,410951	8,423595	8,430288	8,437431	8,445845	8,485250	8,503269	8,514473	8,532445	8,551010	8,568168	0,000000
8,418316	0,051006	8,343274	8,354781	8,360914	8,375193	8,383416	8,403971	8,427863	8,439053	8,449986	8,456523	8,471089	8,481717	8,490323	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,422523	0,061142	8,321275	8,352528	8,361707	8,368105	8,385736	8,397762	8,411963	8,424907	8,434037	8,474971	8,482429	8,488873	8,500278	8,510756	0,000000	0,000000	0,000000	0,000000	0,000000
8,448862	0,064428	8,358077	8,374731	8,393184	8,407375	8,412402	8,419386	8,429485	8,435379	8,496135	8,502407	8,518464	8,529696	8,558485	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,440977	0,062259	8,336742	8,368925	8,382763	8,409359	8,421237	8,435293	8,443174	8,455320	8,471790	8,500603	8,529940	8,536584	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,466821	0,086242	8,341720	8,365893	8,380100	8,394972	8,411124	8,446605	8,453633	8,462592	8,471259	8,491821	8,546602	8,557995	8,587840	8,623343	0,000000	0,000000	0,000000	0,000000	0,000000
8,434468	0,047274	8,356139	8,365997	8,391971	8,410969	8,422808	8,436274	8,443326	8,453652	8,461197	8,469425	8,496175	8,505680	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
