8,383520	0,038264	8,342264	8,348368	8,354856	8,368834	8,372843	8,373162	8,373456	8,374128	8,384163	8,404385	8,424095	8,481692
8,378648	0,017601	8,361576	8,377634	8,396735	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,396645	0,026405	8,357768	8,378632	8,393895	8,399771	8,420670	8,429137	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,365490	0,022842	8,334089	8,341840	8,350453	8,358883	8,371831	8,380229	8,389221	8,397373	0,000000	0,000000	0,000000	0,000000
8,365904	0,014500	8,348269	8,354885	8,361736	8,367688	8,373786	8,389058	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,373494	0,020945	8,353002	8,366176	8,372302	8,402497	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,378490	0,018743	8,355198	8,363665	8,373789	8,379042	8,393350	8,405893	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,362814	0,013882	8,350328	8,360352	8,377762	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,365296	0,020453	8,337626	8,364016	8,373908	8,385633	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,376849	0,022515	8,348232	8,363876	8,373128	8,399333	8,399676	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
