8,442652	0,094594	8,381095	8,397015	8,408995	8,583504	0,000000	0,000000	0,000000
8,398547	0,021512	8,372655	8,380658	8,391819	8,401271	8,414402	8,430476	0,000000
8,394081	0,026682	8,362286	8,373201	8,384454	8,393435	8,421165	8,429942	0,000000
8,400422	0,029954	8,369908	8,382618	8,388122	8,395954	8,411185	8,454746	0,000000
8,406303	0,020449	8,388753	8,395047	8,406476	8,434935	0,000000	0,000000	0,000000
8,434411	0,039529	8,405681	8,418060	8,479492	0,000000	0,000000	0,000000	0,000000
8,424958	0,022520	8,397848	8,416953	8,435242	8,449790	0,000000	0,000000	0,000000
8,404867	0,022022	8,378553	8,391341	8,403586	8,415005	8,435851	0,000000	0,000000
8,407378	0,029682	8,370939	8,392283	8,405143	8,418174	8,450353	0,000000	0,000000
8,407712	0,029075	8,372070	8,382890	8,389960	8,403557	8,415681	8,441636	8,448193
