8,396516	0,024364	8,359179	8,373557	8,384851	8,391685	8,400114	8,409789	8,419764	8,433189	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,405518	0,034759	8,360309	8,372977	8,379986	8,391172	8,401142	8,412886	8,421309	8,439173	8,470708	0,000000	0,000000	0,000000	0,000000	0,000000
8,417654	0,042191	8,356540	8,371547	8,381562	8,399274	8,405666	8,420184	8,439524	8,453605	8,464908	8,483725	0,000000	0,000000	0,000000	0,000000
8,412523	0,037786	8,356777	8,365375	8,383852	8,390213	8,403426	8,414327	8,420707	8,426814	8,435129	8,467361	8,473776	0,000000	0,000000	0,000000
8,407601	0,032931	8,362838	8,370462	8,379515	8,400364	8,410904	8,418213	8,427146	8,434696	8,464272	0,000000	0,000000	0,000000	0,000000	0,000000
8,414644	0,042467	8,355756	8,365976	8,376272	8,388757	8,394635	8,402563	8,408184	8,416075	8,426304	8,434059	8,449332	8,462713	8,509750	0,000000
8,407720	0,046020	8,352206	8,358464	8,366781	8,375115	8,385689	8,395185	8,399181	8,407250	8,413900	8,422456	8,434599	8,482122	8,507409	0,000000
8,468535	0,185305	8,350926	8,357840	8,368857	8,375031	8,380643	8,394734	8,415759	8,424843	8,434749	8,442913	8,696313	8,979816	0,000000	0,000000
8,410769	0,036070	8,367929	8,382455	8,389864	8,407734	8,420260	8,431563	8,475580	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,424953	0,049066	8,360217	8,367411	8,377024	8,384133	8,391452	8,405061	8,412464	8,419268	8,435222	8,446877	8,459941	8,478601	8,492562	8,519112
