8,416933	0,044798	8,375251	8,381931	8,390956	8,407507	8,469324	8,476627
8,400904	0,019634	8,387021	8,414788	0,000000	0,000000	0,000000	0,000000
8,420205	0,038090	8,378994	8,386729	8,416222	8,423016	8,430433	8,485832
8,388580	0,020761	8,370008	8,378619	8,387982	8,417711	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,377097	NaN	8,377097	0,000000	0,000000	0,000000	0,000000	0,000000
8,385424	NaN	8,385424	0,000000	0,000000	0,000000	0,000000	0,000000
8,402924	0,044055	8,371772	8,434075	0,000000	0,000000	0,000000	0,000000
8,423968	0,013465	8,414447	8,433489	0,000000	0,000000	0,000000	0,000000
8,418441	0,051392	8,378073	8,393434	8,399373	8,413860	8,507464	0,000000
