8,498816	0,067760	8,389679	8,410012	8,432872	8,442129	8,445480	8,453631	8,460468	8,466483	8,484675	8,491435	8,512750	8,520987	8,538514	8,554259	8,576208	8,581023	8,590962	8,627132
8,476876	0,057838	8,403719	8,412058	8,447661	8,461197	8,480015	8,502449	8,543533	8,564379	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,508664	0,063162	8,400773	8,427205	8,433209	8,449679	8,460156	8,469053	8,480831	8,489871	8,511782	8,519242	8,545848	8,552975	8,558740	8,564770	8,584414	8,596633	8,602113	0,000000
8,533184	0,093206	8,413473	8,429753	8,444358	8,459123	8,466035	8,474747	8,482433	8,492910	8,545281	8,577872	8,600257	8,607744	8,615746	8,680851	8,707177	0,000000	0,000000	0,000000
8,510514	0,073759	8,382351	8,389329	8,421768	8,445363	8,460455	8,473186	8,489839	8,506695	8,509825	8,524973	8,538795	8,567392	8,579331	8,585939	8,593885	8,598925	8,610692	0,000000
8,513218	0,058848	8,421466	8,439355	8,469003	8,476728	8,491155	8,517120	8,535487	8,544640	8,564490	8,584826	8,601128	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,504075	0,072494	8,402337	8,408843	8,422826	8,434857	8,449132	8,464513	8,474161	8,482643	8,495721	8,507335	8,515474	8,545069	8,554094	8,567381	8,581861	8,617311	8,645718	0,000000
8,492639	0,071911	8,390638	8,399333	8,417843	8,422845	8,436766	8,444528	8,455862	8,472334	8,500104	8,508342	8,518081	8,526779	8,542333	8,550235	8,556736	8,574285	8,657822	0,000000
8,486936	0,060284	8,398868	8,407811	8,423782	8,435252	8,445375	8,460012	8,475234	8,480378	8,492627	8,512559	8,519076	8,524830	8,562358	8,570907	8,594971	0,000000	0,000000	0,000000
8,510648	0,078618	8,399265	8,424144	8,435159	8,442738	8,456663	8,481051	8,500008	8,512058	8,573950	8,580194	8,586262	8,618622	8,628312	0,000000	0,000000	0,000000	0,000000	0,000000
