8,636708	0,111162	8,502679	8,543961	8,549735	8,570280	8,589419	8,606863	8,637920	8,669142	8,685220	8,760560	8,888013	0,000000
8,668350	0,087562	8,568467	8,594150	8,598960	8,612200	8,621478	8,626928	8,633597	8,666062	8,692458	8,770955	8,807983	8,826956
8,697298	0,117037	8,568094	8,594925	8,609720	8,648158	8,682379	8,691932	8,759798	8,773735	8,946944	0,000000	0,000000	0,000000
8,642563	0,137349	8,510431	8,632663	8,784594	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,697351	0,058325	8,588916	8,660601	8,690505	8,708512	8,726126	8,750218	8,756579	0,000000	0,000000	0,000000	0,000000	0,000000
8,695077	0,109531	8,517719	8,585752	8,600284	8,662360	8,672651	8,681345	8,770399	8,794617	8,820807	8,844838	0,000000	0,000000
8,712933	0,061510	8,643063	8,666974	8,676192	8,723662	8,769719	8,797985	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,680388	0,095175	8,522072	8,597432	8,635415	8,642759	8,674457	8,715162	8,732030	8,759935	8,844225	0,000000	0,000000	0,000000
8,672402	0,068409	8,595788	8,608150	8,624585	8,658918	8,715842	8,728007	8,775522	0,000000	0,000000	0,000000	0,000000	0,000000
8,652472	0,071273	8,556303	8,572206	8,632650	8,653167	8,691061	8,713848	8,748069	0,000000	0,000000	0,000000	0,000000	0,000000
