8,623415	0,070971	8,497411	8,563442	8,577115	8,612664	8,635034	8,645180	8,649224	8,701386	8,729279	0,000000	0,000000
8,631347	0,062293	8,548268	8,555260	8,600100	8,614784	8,616406	8,630194	8,695519	8,702608	8,718986	0,000000	0,000000
8,610997	0,053772	8,538933	8,565203	8,584717	8,608987	8,635596	8,645589	8,697954	0,000000	0,000000	0,000000	0,000000
8,647360	0,073859	8,535685	8,576997	8,592019	8,620217	8,639640	8,678934	8,692567	8,734694	8,755488	0,000000	0,000000
8,683727	0,129257	8,525876	8,561269	8,612225	8,632857	8,678282	8,732114	8,829972	8,897223	0,000000	0,000000	0,000000
8,679296	0,081589	8,581094	8,591722	8,613668	8,631041	8,656866	8,722118	8,752891	8,767954	8,796311	0,000000	0,000000
8,656016	0,105817	8,543636	8,548580	8,556201	8,582899	8,593380	8,652941	8,669375	8,696379	8,702292	8,821828	8,848670
8,605692	0,049965	8,548531	8,561481	8,570201	8,583393	8,597418	8,639382	8,659357	8,685773	0,000000	0,000000	0,000000
8,631835	0,078521	8,492078	8,572970	8,581258	8,634802	8,656742	8,685181	8,712607	8,719039	0,000000	0,000000	0,000000
8,617828	0,076704	8,479703	8,536262	8,586327	8,601328	8,628637	8,651760	8,666864	8,679514	8,730054	0,000000	0,000000
