8,429654	0,040209	8,378168	8,386332	8,393170	8,401471	8,411812	8,416844	8,425216	8,440372	8,446499	8,467015	8,479771	8,509173	0,000000
8,415024	0,038584	8,372323	8,377117	8,383533	8,390345	8,394409	8,401706	8,412054	8,421729	8,429202	8,442275	8,445904	8,509688	0,000000
8,411412	0,024437	8,383708	8,396190	8,404902	8,428228	8,444034	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,427796	0,061609	8,372868	8,379515	8,385851	8,398044	8,403669	8,416741	8,431955	8,515799	8,545723	0,000000	0,000000	0,000000	0,000000
8,400023	0,024629	8,367380	8,373612	8,379800	8,387474	8,393964	8,399206	8,407475	8,420036	8,428595	8,442686	0,000000	0,000000	0,000000
8,423479	0,036011	8,374273	8,387842	8,401912	8,413643	8,422055	8,451732	8,464561	8,471812	0,000000	0,000000	0,000000	0,000000	0,000000
8,425317	0,044151	8,367456	8,376709	8,384284	8,395551	8,407974	8,418919	8,432849	8,451524	8,461626	8,479985	8,501612	0,000000	0,000000
8,423315	0,040194	8,368099	8,378898	8,385900	8,390042	8,403397	8,410330	8,422101	8,428727	8,436064	8,446205	8,451089	8,473668	8,508571
8,423911	0,054995	8,363897	8,376805	8,389788	8,394994	8,402448	8,410405	8,419228	8,431298	8,446348	8,463898	8,563917	0,000000	0,000000
8,434855	0,046228	8,369269	8,384311	8,398148	8,408984	8,418016	8,443497	8,452545	8,482982	8,490822	8,499974	0,000000	0,000000	0,000000
