8,395977	0,023255	8,370935	8,378959	8,387350	8,395000	8,408070	8,435546	0,000000	0,000000	0,000000
8,423136	0,032937	8,371006	8,390735	8,405914	8,412688	8,420354	8,428084	8,443202	8,464696	8,471547
8,426058	0,040472	8,375295	8,381055	8,399148	8,423217	8,427084	8,442519	8,476612	8,483536	0,000000
8,399606	0,021061	8,372096	8,383460	8,392359	8,403653	8,418931	8,427136	0,000000	0,000000	0,000000
8,413582	0,022101	8,382041	8,401807	8,418283	8,427758	8,438020	0,000000	0,000000	0,000000	0,000000
8,427843	0,055353	8,370840	8,397826	8,422727	8,430125	8,517699	0,000000	0,000000	0,000000	0,000000
8,402726	0,033824	8,360464	8,370251	8,379085	8,384900	8,399797	8,406346	8,424603	8,432948	8,466141
8,417722	0,036131	8,375104	8,387144	8,396518	8,420553	8,427290	8,434530	8,482913	0,000000	0,000000
8,425802	0,064150	8,375956	8,378836	8,387873	8,398567	8,412648	8,433684	8,447319	8,571534	0,000000
8,422694	0,056251	8,371201	8,391087	8,402852	8,412360	8,428080	8,530585	0,000000	0,000000	0,000000
