8,376646	0,026797	8,347153	8,358537	8,366129	8,376018	8,389347	8,422693	0,000000	0,000000
8,365490	0,026769	8,333844	8,342915	8,355278	8,367711	8,392897	8,400294	0,000000	0,000000
8,393317	0,044305	8,350239	8,364428	8,374058	8,381415	8,419442	8,470319	0,000000	0,000000
8,363732	0,019717	8,336372	8,343317	8,349799	8,359972	8,369779	8,376630	8,381401	8,392585
8,367442	0,013526	8,353821	8,358666	8,374429	8,382853	0,000000	0,000000	0,000000	0,000000
8,369119	0,039455	8,323797	8,342014	8,349173	8,361943	8,376895	8,384751	8,445258	0,000000
8,377040	0,021041	8,351147	8,359288	8,366911	8,386876	8,393378	8,404638	0,000000	0,000000
8,362968	0,022725	8,339532	8,347441	8,353715	8,361187	8,372914	8,403019	0,000000	0,000000
8,387375	NaN	8,387375	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,359159	0,014194	8,344334	8,349483	8,356578	8,364983	8,380418	0,000000	0,000000	0,000000
