8,394037	0,029770	8,353558	8,367647	8,391440	8,404406	8,412731	8,434442	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,403649	0,024810	8,370760	8,380812	8,393078	8,402222	8,410757	8,427315	8,440602	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,404859	0,043114	8,355697	8,366076	8,378026	8,383574	8,391962	8,402916	8,411379	8,421252	8,430361	8,507348	0,000000	0,000000	0,000000
8,408888	0,042676	8,352013	8,362560	8,374268	8,378531	8,388882	8,400178	8,409064	8,425039	8,429102	8,438373	8,443055	8,505587	0,000000
8,417548	0,032096	8,370063	8,381129	8,395951	8,402590	8,410789	8,421490	8,429437	8,439551	8,449626	8,474857	0,000000	0,000000	0,000000
8,427145	0,054607	8,361419	8,371013	8,379291	8,391791	8,402031	8,412450	8,426594	8,438480	8,448357	8,456852	8,481947	8,555519	0,000000
8,422047	0,058578	8,354345	8,365956	8,375496	8,405369	8,418125	8,454742	8,490235	8,512108	0,000000	0,000000	0,000000	0,000000	0,000000
8,444819	0,083473	8,364361	8,374974	8,379735	8,392624	8,412482	8,424532	8,432473	8,438705	8,446274	8,460556	8,476923	8,488244	8,690763
8,420846	0,041557	8,370826	8,383862	8,392050	8,404908	8,417405	8,441424	8,469945	8,486345	0,000000	0,000000	0,000000	0,000000	0,000000
8,404075	0,043241	8,359141	8,367992	8,373962	8,381023	8,389682	8,412646	8,419768	8,435036	8,497423	0,000000	0,000000	0,000000	0,000000
