8,386907	NaN	8,386907	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,404129	0,016554	8,383630	8,396328	8,402623	8,409854	8,428212	0,000000	0,000000
8,427941	0,036596	8,387455	8,395795	8,407702	8,427455	8,435367	8,446351	8,495463
8,415382	0,023732	8,382626	8,397478	8,405147	8,429307	8,435647	8,442086	0,000000
8,415667	0,022400	8,391313	8,420301	8,435388	0,000000	0,000000	0,000000	0,000000
8,422002	0,022122	8,390760	8,402772	8,408933	8,422541	8,436209	8,442730	8,450071
8,456798	0,076859	8,380627	8,405341	8,417265	8,425426	8,445048	8,528779	8,595099
8,422015	0,022593	8,393841	8,403847	8,426549	8,439503	8,446337	0,000000	0,000000
8,412928	0,023931	8,386581	8,400029	8,425940	8,439161	0,000000	0,000000	0,000000
8,438759	0,042312	8,395296	8,409940	8,428694	8,458141	8,501726	0,000000	0,000000
