8,420643	0,090704	8,317942	8,327703	8,334903	8,342581	8,356021	8,367442	8,379221	8,387214	8,398581	8,423000	8,430122	8,438156	8,500603	8,545861	8,578387	8,602554	0,000000
8,402756	0,075068	8,305167	8,316828	8,329051	8,339542	8,345216	8,355276	8,371472	8,376756	8,389258	8,398407	8,409817	8,415925	8,430572	8,460210	8,528214	8,534648	8,540495
8,419390	0,089592	8,327269	8,340355	8,356248	8,367102	8,374183	8,381914	8,389717	8,402794	8,431678	8,447404	8,474357	8,492872	8,666182	0,000000	0,000000	0,000000	0,000000
8,402134	0,085286	8,291304	8,321594	8,335281	8,350032	8,357055	8,365603	8,372315	8,384491	8,422865	8,451274	8,476205	8,500944	8,598780	0,000000	0,000000	0,000000	0,000000
8,371260	0,044266	8,314727	8,328571	8,335379	8,343880	8,360952	8,372715	8,382488	8,391092	8,433873	8,448924	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,385025	0,056707	8,308117	8,317743	8,326026	8,335506	8,342482	8,349959	8,357386	8,366980	8,374572	8,382014	8,394635	8,400970	8,423856	8,433964	8,452668	8,477679	8,500869
8,400493	0,070104	8,307255	8,312683	8,322001	8,336877	8,344368	8,367275	8,378693	8,389925	8,398699	8,413789	8,423096	8,435356	8,443872	8,486305	8,505359	8,542332	0,000000
8,375900	0,044348	8,313496	8,319343	8,333222	8,342654	8,357170	8,365795	8,386205	8,394078	8,400558	8,417640	8,434219	8,446423	0,000000	0,000000	0,000000	0,000000	0,000000
8,379835	0,062417	8,309528	8,318567	8,329197	8,342913	8,349030	8,361301	8,373065	8,404031	8,420587	8,467128	8,502840	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,380965	0,075495	8,278883	8,304658	8,314439	8,329844	8,337433	8,344589	8,350385	8,357575	8,364266	8,370782	8,381109	8,388607	8,432071	8,489375	8,505730	8,545700	0,000000
