8,395814	0,052583	8,322385	8,330162	8,335986	8,344095	8,355014	8,361603	8,371973	8,382203	8,389739	8,398825	8,407274	8,425847	8,432834	8,443549	8,453857	8,481242	8,492250
8,394807	0,052715	8,317910	8,334520	8,345306	8,358785	8,362854	8,378097	8,387588	8,398016	8,404012	8,414845	8,423468	8,435809	8,444928	8,521163	0,000000	0,000000	0,000000
8,369371	0,045444	8,312315	8,320052	8,326769	8,335958	8,356621	8,362594	8,370230	8,378064	8,386151	8,397078	8,413052	8,473563	0,000000	0,000000	0,000000	0,000000	0,000000
8,378411	0,044895	8,309142	8,320928	8,334615	8,346380	8,356475	8,369066	8,381242	8,388658	8,396523	8,408433	8,416254	8,426968	8,464664	0,000000	0,000000	0,000000	0,000000
8,373394	0,044756	8,320458	8,326560	8,332959	8,339657	8,346954	8,355930	8,364499	8,371040	8,383126	8,397204	8,417955	8,425071	8,472703	0,000000	0,000000	0,000000	0,000000
8,351961	0,039120	8,297365	8,308077	8,312102	8,323546	8,331260	8,339990	8,344317	8,352859	8,366026	8,378437	8,393050	8,407633	8,420836	0,000000	0,000000	0,000000	0,000000
8,385164	0,044875	8,327482	8,337600	8,345287	8,356538	8,363406	8,368943	8,376235	8,390100	8,408449	8,432914	8,454184	8,460829	0,000000	0,000000	0,000000	0,000000	0,000000
8,385273	0,066388	8,305117	8,311457	8,317221	8,325906	8,333636	8,340652	8,360324	8,370742	8,384859	8,397679	8,434488	8,441178	8,468535	8,488297	8,499001	0,000000	0,000000
8,398818	0,076057	8,321353	8,328140	8,337639	8,344765	8,358581	8,366561	8,381067	8,389872	8,410514	8,418862	8,446635	8,486330	8,594309	0,000000	0,000000	0,000000	0,000000
8,384879	0,052606	8,297298	8,312072	8,320554	8,333081	8,344746	8,354985	8,368387	8,379915	8,391299	8,398644	8,405067	8,414031	8,419940	8,427659	8,436257	8,460133	8,478876
