8,421983	0,019891	8,395157	8,405039	8,411423	8,418651	8,433770	8,439752	8,450090	0,000000	0,000000
8,438193	0,033668	8,395133	8,416157	8,445206	8,452089	8,482378	0,000000	0,000000	0,000000	0,000000
8,411850	0,027401	8,383561	8,400888	8,414717	8,448234	0,000000	0,000000	0,000000	0,000000	0,000000
8,431741	0,045388	8,386126	8,392880	8,399471	8,413949	8,420663	8,432352	8,438862	8,470245	8,531118
8,410832	0,020808	8,389791	8,395790	8,408439	8,417483	8,442658	0,000000	0,000000	0,000000	0,000000
8,414381	0,026039	8,383660	8,393761	8,401170	8,408044	8,420068	8,434202	8,459760	0,000000	0,000000
8,445816	0,057634	8,392100	8,407573	8,414575	8,429071	8,448463	8,464999	8,563931	0,000000	0,000000
8,441926	0,039064	8,394730	8,422503	8,430759	8,467607	8,494032	0,000000	0,000000	0,000000	0,000000
8,400346	0,017597	8,387903	8,412789	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,494841	0,115890	8,412894	8,576788	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
