8,364924	NaN	8,364924	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,409392	0,035832	8,372379	8,380091	8,410525	8,422211	8,461754
8,367509	0,008367	8,358326	8,369501	8,374700	0,000000	0,000000
8,374653	0,015470	8,363578	8,368052	8,392328	0,000000	0,000000
8,360306	NaN	8,360306	0,000000	0,000000	0,000000	0,000000
8,377856	0,019062	8,360929	8,374134	8,398504	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,374400	NaN	8,374400	0,000000	0,000000	0,000000	0,000000
8,387410	0,020214	8,365415	8,373194	8,386440	8,394681	8,417322
