8,380460	NaN	8,380460	0,000000	0,000000	0,000000	0,000000
8,367695	NaN	8,367695	0,000000	0,000000	0,000000	0,000000
8,372694	NaN	8,372694	0,000000	0,000000	0,000000	0,000000
8,364031	NaN	8,364031	0,000000	0,000000	0,000000	0,000000
8,458467	0,154900	8,364885	8,373251	8,637265	0,000000	0,000000
8,378310	0,004624	8,375041	8,381580	0,000000	0,000000	0,000000
8,405801	0,080830	8,351967	8,361688	8,371570	8,396450	8,547331
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
