8,385743	0,022513	8,362260	8,371083	8,401162	8,408468
8,430543	0,117023	8,361239	8,371313	8,384104	8,605516
8,369219	0,005485	8,365341	8,373098	0,000000	0,000000
8,359148	0,007140	8,354099	8,364196	0,000000	0,000000
8,363559	0,007130	8,358518	8,368601	0,000000	0,000000
8,362959	0,002831	8,360957	8,364961	0,000000	0,000000
8,373624	0,006686	8,368896	8,378352	0,000000	0,000000
8,381170	0,021146	8,364420	8,374159	8,404932	0,000000
8,373743	NaN	8,373743	0,000000	0,000000	0,000000
8,386006	0,031628	8,364287	8,371438	8,422293	0,000000
