8,363953	0,005797	8,359854	8,368052	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,365265	NaN	8,365265	0,000000	0,000000	0,000000
8,371588	NaN	8,371588	0,000000	0,000000	0,000000
8,398333	0,024611	8,365849	8,393670	8,411900	8,421914
8,369125	NaN	8,369125	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000
8,365016	0,005755	8,360947	8,369085	0,000000	0,000000
8,410972	NaN	8,410972	0,000000	0,000000	0,000000
8,356744	NaN	8,356744	0,000000	0,000000	0,000000
