8,369642	0,019599	8,350713	8,368364	8,389849	0,000000	0,000000
8,352930	NaN	8,352930	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,377678	NaN	8,377678	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,371236	0,007141	8,363846	8,371764	8,378099	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,378129	NaN	8,378129	0,000000	0,000000	0,000000	0,000000
8,378391	0,017939	8,360416	8,369148	8,374026	8,380747	8,407617
8,374801	0,014352	8,359675	8,376501	8,388226	0,000000	0,000000
