8,380243	0,022816	8,358292	8,369427	8,382028	8,411223
8,402056	0,037345	8,375649	8,428463	0,000000	0,000000
8,376751	0,016187	8,361757	8,374582	8,393912	0,000000
8,379482	0,022513	8,361568	8,372125	8,404754	0,000000
8,369735	NaN	8,369735	0,000000	0,000000	0,000000
8,372721	NaN	8,372721	0,000000	0,000000	0,000000
8,388885	0,031533	8,363035	8,379602	8,424018	0,000000
8,367599	0,011956	8,359145	8,376052	0,000000	0,000000
8,362437	NaN	8,362437	0,000000	0,000000	0,000000
8,434204	0,027330	8,414879	8,453529	0,000000	0,000000
