8,415931	0,077754	8,360950	8,470912	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000
8,358071	NaN	8,358071	0,000000	0,000000
8,375608	NaN	8,375608	0,000000	0,000000
8,363762	NaN	8,363762	0,000000	0,000000
8,368254	0,024212	8,351133	8,385374	0,000000
8,375744	NaN	8,375744	0,000000	0,000000
8,369948	0,005052	8,366375	8,373520	0,000000
8,386837	0,021145	8,368981	8,381343	8,410186
8,371399	0,006808	8,364655	8,371275	8,378269
