8,370590	0,007688	8,362989	8,370418	8,378362	0,000000	0,000000
8,439113	0,087656	8,377130	8,501095	0,000000	0,000000	0,000000
8,368311	0,012753	8,359293	8,377328	0,000000	0,000000	0,000000
8,365807	NaN	8,365807	0,000000	0,000000	0,000000	0,000000
8,373880	NaN	8,373880	0,000000	0,000000	0,000000	0,000000
8,372701	NaN	8,372701	0,000000	0,000000	0,000000	0,000000
8,368861	0,009307	8,362280	8,375442	0,000000	0,000000	0,000000
8,369954	0,014632	8,359607	8,380300	0,000000	0,000000	0,000000
8,433860	0,080055	8,362077	8,377034	8,405387	8,467098	8,557704
8,372100	NaN	8,372100	0,000000	0,000000	0,000000	0,000000
