8,356658	NaN	8,356658	0,000000	0,000000	0,000000	0,000000
8,371284	0,003539	8,368782	8,373786	0,000000	0,000000	0,000000
8,396373	0,040258	8,367906	8,424840	0,000000	0,000000	0,000000
8,387780	0,021620	8,372492	8,403067	0,000000	0,000000	0,000000
8,417733	0,081180	8,366418	8,375453	8,511326	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
8,386142	0,022603	8,363911	8,370165	8,377269	8,402365	8,416999
8,386211	0,031682	8,364898	8,368964	8,377960	8,433024	0,000000
8,374526	NaN	8,374526	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
