8,378450	0,021401	8,353518	8,372940	8,382301	8,405043
8,368372	0,012515	8,359522	8,377221	0,000000	0,000000
8,368499	0,009780	8,361584	8,375414	0,000000	0,000000
8,365806	NaN	8,365806	0,000000	0,000000	0,000000
8,374108	0,014265	8,358498	8,368123	8,377913	8,391899
8,391491	0,020406	8,367564	8,382034	8,404302	8,412063
8,362864	NaN	8,362864	0,000000	0,000000	0,000000
8,373319	NaN	8,373319	0,000000	0,000000	0,000000
8,390712	0,037560	8,361203	8,377942	8,432993	0,000000
8,362923	NaN	8,362923	0,000000	0,000000	0,000000
